student_id,all_clicks,active_days,access_frequency,material_clicks,avg_quiz_score,quiz_attempts,avg_assignment_score,assignment_submissions,final_grade,risk_cluster,total_time_spent
1656979,739,32,23.09375,22.0,0.0,0.0,75.2,5.0,85,0,1478
1658963,609,55,11.072727272727272,41.0,82.81818181818181,11.0,77.0,9.0,65,0,1218
1658963,609,55,11.072727272727272,41.0,82.81818181818181,11.0,77.0,9.0,65,0,1218
1659662,1538,65,23.661538461538463,19.0,96.0,5.0,77.33333333333333,6.0,65,0,3076
1664280,1276,45,28.355555555555554,83.0,0.0,0.0,88.2,5.0,65,0,2552
1664920,1270,99,12.828282828282829,125.0,72.0,7.0,78.66666666666667,6.0,65,0,2540
1668372,273,17,16.058823529411764,31.0,0.0,0.0,61.333333333333336,3.0,30,0,546
1668504,352,39,9.025641025641026,81.0,88.5,8.0,89.2,5.0,30,0,704
1668504,352,39,9.025641025641026,81.0,88.5,8.0,89.2,5.0,85,0,704
1671022,3848,201,19.144278606965173,54.0,90.5,4.0,88.75,4.0,85,0,7696
1671208,502,25,20.08,35.0,0.0,0.0,85.0,3.0,30,0,1004
1671761,315,29,10.862068965517242,31.0,0.0,0.0,66.0,3.0,40,0,630
1671811,2030,83,24.457831325301203,104.0,60.75,4.0,71.3,10.0,65,0,4060
1671811,2030,83,24.457831325301203,104.0,60.75,4.0,71.3,10.0,65,0,4060
1672690,16,4,4.0,6.0,0.0,0.0,0.0,0.0,40,0,32
1673876,1218,38,32.05263157894737,24.0,70.0,1.0,0.0,0.0,30,0,2436
1674799,1963,110,17.845454545454544,136.0,90.75,4.0,89.42857142857143,7.0,65,0,3926
1674799,1963,110,17.845454545454544,136.0,90.75,4.0,89.42857142857143,7.0,85,0,3926
1676594,177,7,25.285714285714285,10.0,0.0,0.0,0.0,0.0,30,0,354
1678014,183,14,13.071428571428571,12.0,40.0,1.0,0.0,0.0,30,0,366
1678401,1040,44,23.636363636363637,157.0,80.0,4.0,62.0,6.0,65,0,2080
1678800,2933,163,17.993865030674847,237.0,92.5,4.0,75.5,10.0,65,0,5866
1678800,2933,163,17.993865030674847,237.0,92.5,4.0,75.5,10.0,65,0,5866
1679727,1086,129,8.418604651162791,60.0,0.0,0.0,78.0,6.0,65,0,2172
1679862,434,31,14.0,30.0,0.0,0.0,78.0,1.0,40,0,868
1681946,671,33,20.333333333333332,77.0,97.0,2.0,89.5,2.0,30,0,1342
1684787,774,67,11.552238805970148,32.0,0.0,0.0,78.88888888888889,9.0,30,0,1548
1684787,774,67,11.552238805970148,32.0,0.0,0.0,78.88888888888889,9.0,65,0,1548
1686521,643,29,22.17241379310345,53.0,0.0,0.0,68.0,1.0,30,0,1286
1686551,647,53,12.20754716981132,44.0,0.0,0.0,80.0,1.0,30,0,1294
1687996,3552,112,31.714285714285715,508.0,0.0,0.0,48.111111111111114,9.0,30,0,7104
1687996,3552,112,31.714285714285715,508.0,0.0,0.0,48.111111111111114,9.0,30,0,7104
1689069,1975,183,10.792349726775956,174.0,0.0,0.0,84.5,6.0,65,0,3950
1689639,1882,83,22.674698795180724,59.0,0.0,0.0,70.5,2.0,30,0,3764
1690836,4553,165,27.593939393939394,300.0,93.14285714285714,7.0,89.0,6.0,85,0,9106
1691815,1014,61,16.62295081967213,177.0,90.0,1.0,44.5,2.0,40,0,2028
1692156,4895,231,21.19047619047619,65.0,83.0,4.0,0.0,0.0,65,0,9790
1694780,662,54,12.25925925925926,47.0,86.5,2.0,92.0,2.0,40,0,1324
1695710,968,83,11.662650602409638,122.0,96.0,5.0,75.66666666666667,6.0,65,0,1936
1696174,2018,150,13.453333333333333,216.0,76.5,6.0,70.83333333333333,6.0,65,0,4036
1713615,1559,114,13.675438596491228,128.0,0.0,0.0,93.5,6.0,85,0,3118
1715237,742,95,7.810526315789474,61.0,86.25,4.0,0.0,0.0,85,0,1484
1715896,5314,199,26.7035175879397,65.0,0.0,0.0,78.0,5.0,65,0,10628
1716492,1765,101,17.475247524752476,342.0,0.0,0.0,60.8,5.0,40,0,3530
1719114,796,64,12.4375,100.0,100.0,5.0,70.33333333333333,6.0,65,0,1592
1719166,158,10,15.8,7.0,0.0,0.0,0.0,0.0,30,0,316
1719566,956,55,17.381818181818183,209.0,42.42857142857143,7.0,63.8,5.0,65,0,1912
1721270,730,55,13.272727272727273,42.0,0.0,0.0,58.0,5.0,65,0,1460
1721462,588,55,10.690909090909091,61.0,84.0,5.0,65.2,5.0,65,0,1176
1721891,515,39,13.205128205128204,78.0,0.0,0.0,52.833333333333336,6.0,40,0,1030
1723019,741,49,15.122448979591837,36.0,0.0,0.0,72.6,5.0,40,0,1482
1723749,598,33,18.12121212121212,69.0,0.0,0.0,61.25,4.0,65,0,1196
1726951,710,41,17.317073170731707,49.0,96.0,5.0,77.16666666666667,6.0,85,0,1420
1728437,515,34,15.147058823529411,57.0,84.0,5.0,75.66666666666667,6.0,65,0,1030
1729319,2756,124,22.225806451612904,169.0,0.0,0.0,78.2,5.0,65,0,5512
1730611,288,21,13.714285714285714,31.0,0.0,0.0,0.0,0.0,30,0,576
1730702,672,36,18.666666666666668,24.0,80.0,2.0,56.0,6.0,30,0,1344
1730702,672,36,18.666666666666668,24.0,80.0,2.0,56.0,6.0,40,0,1344
1731564,468,48,9.75,27.0,84.0,5.0,75.75,4.0,65,0,936
1732219,226,21,10.761904761904763,18.0,84.0,5.0,72.83333333333333,6.0,65,0,452
1732956,3717,154,24.136363636363637,178.0,0.0,0.0,59.4,5.0,65,0,7434
1733023,1356,53,25.58490566037736,70.0,0.0,0.0,82.8,5.0,85,0,2712
1735651,855,39,21.923076923076923,81.0,0.0,0.0,48.0,6.0,65,0,1710
1735653,55,3,18.333333333333332,6.0,0.0,0.0,64.8,5.0,65,0,110
1738582,4538,165,27.503030303030304,105.0,97.5,4.0,0.0,0.0,85,0,9076
1739026,1782,69,25.82608695652174,75.0,57.25,4.0,63.0,4.0,40,0,3564
1741838,396,10,39.6,67.0,0.0,0.0,0.0,0.0,30,0,792
1744800,193,26,7.423076923076923,15.0,11.0,1.0,0.0,0.0,30,0,386
1746134,1759,75,23.453333333333333,78.0,0.0,0.0,83.8,5.0,65,0,3518
1747892,2233,176,12.6875,345.0,84.0,5.0,80.83333333333333,6.0,85,0,4466
1750405,80,5,16.0,2.0,20.0,1.0,0.0,0.0,40,0,160
1752098,594,53,11.20754716981132,32.0,76.5,4.0,0.0,0.0,65,0,1188
1752813,935,90,10.38888888888889,72.0,88.0,4.0,89.25,4.0,85,0,1870
1752834,1256,47,26.72340425531915,34.0,0.0,0.0,76.8,5.0,65,0,2512
1753235,494,29,17.03448275862069,55.0,0.0,0.0,70.0,4.0,30,0,988
1753458,4057,102,39.77450980392157,96.0,97.5,4.0,97.75,4.0,85,0,8114
1753965,3377,174,19.408045977011493,55.0,80.0,5.0,79.5,6.0,65,0,6754
1756165,3896,178,21.8876404494382,402.0,0.0,0.0,56.666666666666664,6.0,65,0,7792
1757561,995,48,20.729166666666668,43.0,0.0,0.0,82.66666666666667,3.0,40,0,1990
1757766,3301,156,21.16025641025641,144.0,0.0,0.0,70.4,5.0,65,0,6602
1758449,2756,75,36.74666666666667,78.0,0.0,0.0,61.0,2.0,30,0,5512
1759851,421,36,11.694444444444445,27.0,64.0,5.0,67.57142857142857,7.0,30,0,842
1759851,421,36,11.694444444444445,27.0,64.0,5.0,67.57142857142857,7.0,65,0,842
1763015,420,3,140.0,13.0,0.0,0.0,0.0,0.0,30,0,840
1763186,689,44,15.659090909090908,66.0,0.0,0.0,79.83333333333333,6.0,65,0,1378
1763186,689,44,15.659090909090908,66.0,0.0,0.0,79.83333333333333,6.0,30,0,1378
1763378,647,24,26.958333333333332,12.0,50.0,1.0,0.0,0.0,40,0,1294
1763653,4342,164,26.475609756097562,28.0,96.0,5.0,83.2,5.0,65,0,8684
1765788,7057,224,31.504464285714285,105.0,0.0,0.0,66.2,5.0,65,0,14114
1766513,1012,62,16.322580645161292,111.0,0.0,0.0,77.16666666666667,6.0,30,0,2024
1766513,1012,62,16.322580645161292,111.0,0.0,0.0,77.16666666666667,6.0,65,0,2024
1767786,302,11,27.454545454545453,42.0,0.0,0.0,81.0,1.0,30,0,604
1769985,656,39,16.82051282051282,28.0,70.0,2.0,65.0,2.0,30,0,1312
1770733,740,53,13.962264150943396,67.0,80.0,5.0,75.66666666666667,6.0,65,0,1480
1771053,500,33,15.151515151515152,52.0,0.0,0.0,60.0,2.0,30,0,1000
1771053,500,33,15.151515151515152,52.0,0.0,0.0,60.0,2.0,30,0,1000
1773377,711,62,11.46774193548387,62.0,0.0,0.0,74.6,5.0,65,0,1422
1773925,3171,96,33.03125,127.0,95.25,4.0,98.0,4.0,85,0,6342
1773925,3171,96,33.03125,127.0,95.25,4.0,98.0,4.0,30,0,6342
1774071,1053,51,20.647058823529413,163.0,26.0,2.0,48.0,1.0,30,0,2106
1776925,153,13,11.76923076923077,21.0,93.33333333333333,3.0,65.0,4.0,40,0,306
1777223,580,32,18.125,51.0,0.0,0.0,73.11111111111111,9.0,30,0,1160
1777223,580,32,18.125,51.0,0.0,0.0,73.11111111111111,9.0,40,0,1160
1777511,1623,97,16.7319587628866,136.0,0.0,0.0,65.16666666666667,6.0,65,0,3246
1778145,1029,73,14.095890410958905,75.0,88.0,5.0,79.0,5.0,65,0,2058
1780737,296,13,22.76923076923077,21.0,40.0,1.0,91.0,1.0,30,0,592
1780737,296,13,22.76923076923077,21.0,40.0,1.0,91.0,1.0,40,0,592
1780949,1203,77,15.623376623376624,67.0,85.0,4.0,80.2,5.0,65,0,2406
1781804,23,4,5.75,0.0,60.0,1.0,43.0,1.0,40,0,46
1781834,7551,202,37.381188118811885,334.0,73.0,4.0,89.125,8.0,65,0,15102
1781834,7551,202,37.381188118811885,334.0,73.0,4.0,89.125,8.0,65,0,15102
1782581,335,33,10.151515151515152,54.0,0.0,0.0,93.0,3.0,30,0,670
1782581,335,33,10.151515151515152,54.0,0.0,0.0,93.0,3.0,40,0,670
1782665,66,6,11.0,0.0,90.0,2.0,80.0,2.0,40,0,132
1784816,618,58,10.655172413793103,28.0,0.0,0.0,67.6,5.0,65,0,1236
1786380,200,16,12.5,8.0,96.0,5.0,80.66666666666667,6.0,65,0,400
1789199,1254,60,20.9,371.0,84.0,5.0,62.666666666666664,6.0,65,0,2508
1796059,8,1,8.0,0.0,0.0,0.0,0.0,0.0,30,0,16
1797168,316,41,7.7073170731707314,35.0,100.0,5.0,51.2,5.0,65,0,632
1797614,653,119,5.487394957983193,42.0,100.0,5.0,89.0,6.0,85,0,1306
1799111,1174,109,10.770642201834862,17.0,0.0,0.0,77.4,5.0,65,0,2348
1801229,1443,86,16.77906976744186,46.0,0.0,0.0,76.8,5.0,65,0,2886
1801641,459,41,11.195121951219512,16.0,0.0,0.0,77.4,5.0,65,0,918
1804143,92,20,4.6,3.0,0.0,0.0,65.33333333333333,9.0,30,0,184
1804143,92,20,4.6,3.0,0.0,0.0,65.33333333333333,9.0,65,0,184
1808622,4803,190,25.278947368421054,174.0,96.5,4.0,91.25,4.0,65,0,9606
1810414,603,71,8.492957746478874,37.0,75.75,4.0,56.625,8.0,40,0,1206
1810414,603,71,8.492957746478874,37.0,75.75,4.0,56.625,8.0,65,0,1206
1813493,959,40,23.975,90.0,0.0,0.0,49.75,4.0,40,0,1918
1817515,1986,91,21.824175824175825,76.0,89.66666666666667,3.0,76.0,2.0,40,0,3972
1818673,336,27,12.444444444444445,10.0,0.0,0.0,86.0,1.0,40,0,672
1818677,882,64,13.78125,83.0,0.0,0.0,59.6,5.0,30,0,1764
1819994,2626,197,13.32994923857868,83.0,0.0,0.0,89.83333333333333,6.0,30,0,5252
1819994,2626,197,13.32994923857868,83.0,0.0,0.0,89.83333333333333,6.0,85,0,5252
1826729,31,7,4.428571428571429,17.0,0.0,0.0,23.0,1.0,65,0,62
1826819,1482,108,13.722222222222221,50.0,98.25,4.0,0.0,0.0,85,0,2964
1828112,202,3,67.33333333333333,6.0,50.0,1.0,0.0,0.0,30,0,404
1828112,202,3,67.33333333333333,6.0,50.0,1.0,0.0,0.0,40,0,404
1828753,504,54,9.333333333333334,98.0,95.25,4.0,89.25,4.0,85,0,1008
1829654,1406,108,13.018518518518519,103.0,64.0,5.0,50.166666666666664,6.0,40,0,2812
1830562,31,2,15.5,4.0,0.0,0.0,0.0,0.0,40,0,62
1832218,618,25,24.72,29.0,0.0,0.0,61.0,5.0,65,0,1236
1835389,2236,129,17.333333333333332,75.0,0.0,0.0,57.4,5.0,65,0,4472
1835411,4658,249,18.70682730923695,422.0,0.0,0.0,89.83333333333333,6.0,85,0,9316
1839386,207,15,13.8,3.0,0.0,0.0,40.0,1.0,30,0,414
1840034,376,50,7.52,77.0,84.0,5.0,79.8,5.0,65,0,752
1841267,415,43,9.651162790697674,47.0,54.0,4.0,68.0,2.0,30,0,830
1841267,415,43,9.651162790697674,47.0,54.0,4.0,68.0,2.0,30,0,830
1841850,33,11,3.0,7.0,0.0,0.0,74.5,2.0,30,0,66
1841850,33,11,3.0,7.0,0.0,0.0,74.5,2.0,30,0,66
1843026,1978,132,14.984848484848484,99.0,65.42857142857143,7.0,74.4,5.0,40,0,3956
1843123,796,28,28.428571428571427,51.0,0.0,0.0,80.6,5.0,65,0,1592
1843355,1859,107,17.373831775700936,174.0,50.5,4.0,32.714285714285715,7.0,30,0,3718
1843355,1859,107,17.373831775700936,174.0,50.5,4.0,32.714285714285715,7.0,40,0,3718
1845093,345,36,9.583333333333334,38.0,60.666666666666664,3.0,42.0,1.0,30,0,690
1845093,345,36,9.583333333333334,38.0,60.666666666666664,3.0,42.0,1.0,30,0,690
1847146,973,94,10.351063829787234,48.0,72.0,5.0,74.16666666666667,6.0,65,0,1946
1847481,1527,60,25.45,139.0,0.0,0.0,82.4,5.0,65,0,3054
1847830,6518,238,27.386554621848738,86.0,0.0,0.0,71.0,5.0,65,0,13036
1848820,680,46,14.782608695652174,27.0,68.5,4.0,62.0,2.0,30,0,1360
1848820,680,46,14.782608695652174,27.0,68.5,4.0,62.0,2.0,40,0,1360
1850818,108,6,18.0,5.0,0.0,0.0,51.4,5.0,30,0,216
1850818,108,6,18.0,5.0,0.0,0.0,51.4,5.0,65,0,216
1851108,2820,89,31.685393258426966,121.0,98.25,4.0,94.5,4.0,85,0,5640
1855583,711,54,13.166666666666666,27.0,76.5,4.0,73.1,10.0,65,0,1422
1855583,711,54,13.166666666666666,27.0,76.5,4.0,73.1,10.0,65,0,1422
1858523,314,38,8.263157894736842,15.0,76.0,5.0,39.75,4.0,30,0,628
1860318,5975,228,26.20614035087719,21.0,0.0,0.0,62.6,5.0,65,0,11950
1863244,20,4,5.0,2.0,0.0,0.0,75.0,2.0,40,0,40
1864086,147,9,16.333333333333332,8.0,68.625,8.0,60.5,6.0,30,0,294
1864086,147,9,16.333333333333332,8.0,68.625,8.0,60.5,6.0,65,0,294
1864697,3270,117,27.94871794871795,74.0,100.0,5.0,91.0,5.0,85,0,6540
1866742,504,44,11.454545454545455,41.0,100.0,5.0,79.33333333333333,6.0,30,0,1008
1866742,504,44,11.454545454545455,41.0,100.0,5.0,79.33333333333333,6.0,85,0,1008
1868389,341,36,9.472222222222221,52.0,0.0,0.0,44.0,1.0,40,0,682
1874160,7366,125,58.928,119.0,87.0,4.0,85.7,10.0,65,0,14732
1874160,7366,125,58.928,119.0,87.0,4.0,85.7,10.0,65,0,14732
1874363,1040,63,16.50793650793651,159.0,0.0,0.0,68.0,6.0,65,0,2080
1874935,285,30,9.5,15.0,0.0,0.0,62.2,5.0,85,0,570
1876636,3946,120,32.88333333333333,74.0,88.72727272727273,11.0,89.55555555555556,9.0,85,0,7892
1876636,3946,120,32.88333333333333,74.0,88.72727272727273,11.0,89.55555555555556,9.0,65,0,7892
1877015,785,33,23.78787878787879,24.0,100.0,1.0,92.0,1.0,30,0,1570
1877634,1276,50,25.52,7.0,100.0,5.0,85.83333333333333,6.0,85,0,2552
1877732,47,3,15.666666666666666,2.0,0.0,0.0,0.0,0.0,30,0,94
1877732,47,3,15.666666666666666,2.0,0.0,0.0,0.0,0.0,30,0,94
1879272,160,16,10.0,15.0,19.0,2.0,71.0,1.0,30,0,320
1886295,452,78,5.794871794871795,29.0,100.0,5.0,86.5,6.0,85,0,904
1887928,903,114,7.921052631578948,95.0,0.0,0.0,65.66666666666667,6.0,65,0,1806
1888343,6592,220,29.963636363636365,119.0,89.0,4.0,92.25,4.0,65,0,13184
1889511,1754,99,17.717171717171716,34.0,0.0,0.0,72.0,5.0,65,0,3508
1889565,971,88,11.034090909090908,114.0,92.0,5.0,82.66666666666667,6.0,85,0,1942
1889577,931,63,14.777777777777779,54.0,0.0,0.0,73.6,5.0,65,0,1862
1891028,109,8,13.625,16.0,0.0,0.0,36.5,2.0,40,0,218
1891323,1021,95,10.74736842105263,115.0,87.0,4.0,0.0,0.0,65,0,2042
1894188,4294,120,35.78333333333333,33.0,0.0,0.0,70.4,5.0,65,0,8588
1894419,472,25,18.88,44.0,10.0,1.0,61.333333333333336,3.0,30,0,944
1894419,472,25,18.88,44.0,10.0,1.0,61.333333333333336,3.0,40,0,944
1894634,722,47,15.361702127659575,68.0,0.0,0.0,54.8,5.0,65,0,1444
1896088,182,18,10.11111111111111,11.0,40.0,2.0,85.5,2.0,30,0,364
1896088,182,18,10.11111111111111,11.0,40.0,2.0,85.5,2.0,40,0,364
1896088,182,18,10.11111111111111,11.0,40.0,2.0,85.5,2.0,30,0,364
1897054,5781,174,33.224137931034484,229.0,90.0,4.0,86.75,4.0,65,0,11562
1901165,67,4,16.75,14.0,0.0,0.0,0.0,0.0,30,0,134
1901764,458,25,18.32,158.0,0.0,0.0,81.71428571428571,7.0,30,0,916
1901764,458,25,18.32,158.0,0.0,0.0,81.71428571428571,7.0,65,0,916
1902240,2381,138,17.253623188405797,144.0,87.75,4.0,93.5,8.0,65,0,4762
1902240,2381,138,17.253623188405797,144.0,87.75,4.0,93.5,8.0,85,0,4762
1903095,1638,50,32.76,59.0,0.0,0.0,64.0,5.0,65,0,3276
1903131,294,10,29.4,26.0,0.0,0.0,0.0,0.0,30,0,588
1903131,294,10,29.4,26.0,0.0,0.0,0.0,0.0,40,0,588
1903477,988,99,9.97979797979798,86.0,0.0,0.0,68.2,5.0,65,0,1976
1903527,1758,126,13.952380952380953,156.0,96.0,5.0,81.83333333333333,6.0,85,0,3516
1903677,412,13,31.692307692307693,8.0,88.0,5.0,71.16666666666667,6.0,65,0,824
1904710,406,28,14.5,13.0,0.0,0.0,73.0,1.0,30,0,812
1906003,847,54,15.685185185185185,92.0,59.5,4.0,63.333333333333336,3.0,65,0,1694
1906919,7155,201,35.59701492537314,282.0,83.81818181818181,11.0,83.22222222222223,9.0,65,0,14310
1906919,7155,201,35.59701492537314,282.0,83.81818181818181,11.0,83.22222222222223,9.0,40,0,14310
1910175,1004,64,15.6875,126.0,92.0,5.0,76.33333333333333,6.0,65,0,2008
1911513,1686,50,33.72,115.0,90.5,4.0,75.0,1.0,65,0,3372
1912438,1477,68,21.720588235294116,75.0,100.0,5.0,92.66666666666667,6.0,65,0,2954
1913872,3471,222,15.635135135135135,174.0,49.5,4.0,64.77777777777777,9.0,30,0,6942
1913872,3471,222,15.635135135135135,174.0,49.5,4.0,64.77777777777777,9.0,40,0,6942
1915824,4709,194,24.27319587628866,83.0,70.0,4.0,72.25,4.0,65,0,9418
1916140,1915,47,40.744680851063826,125.0,89.0,1.0,80.42857142857143,7.0,30,0,3830
1916140,1915,47,40.744680851063826,125.0,89.0,1.0,80.42857142857143,7.0,65,0,3830
1922200,1202,62,19.387096774193548,46.0,62.5,2.0,74.0,1.0,40,0,2404
1923618,4977,206,24.160194174757283,64.0,92.0,5.0,86.33333333333333,6.0,85,0,9954
1924641,707,57,12.403508771929825,40.0,22.0,2.0,58.625,8.0,40,0,1414
1924641,707,57,12.403508771929825,40.0,22.0,2.0,58.625,8.0,65,0,1414
1926542,320,31,10.32258064516129,14.0,0.0,0.0,59.2,5.0,65,0,640
1926668,2094,78,26.846153846153847,128.0,0.0,0.0,62.2,5.0,65,0,4188
1928536,25,3,8.333333333333334,3.0,0.0,0.0,48.25,4.0,30,0,50
1930146,2822,113,24.97345132743363,88.0,37.25,4.0,55.0,1.0,65,0,5644
1930254,49,2,24.5,5.0,0.0,0.0,0.0,0.0,40,0,98
1930367,532,33,16.12121212121212,50.0,90.0,4.0,84.16666666666667,6.0,85,0,1064
1930644,509,24,21.208333333333332,54.0,35.0,2.0,58.333333333333336,6.0,30,0,1018
1930644,509,24,21.208333333333332,54.0,35.0,2.0,58.333333333333336,6.0,65,0,1018
1930949,48,3,16.0,9.0,0.0,0.0,78.0,3.0,30,0,96
1930949,48,3,16.0,9.0,0.0,0.0,78.0,3.0,40,0,96
1932474,396,37,10.702702702702704,55.0,76.0,5.0,81.66666666666667,6.0,85,0,792
1935487,159,14,11.357142857142858,12.0,100.0,2.0,69.0,2.0,30,0,318
1935774,144,24,6.0,22.0,0.0,0.0,0.0,0.0,30,0,288
1935774,144,24,6.0,22.0,0.0,0.0,0.0,0.0,30,0,288
1935774,144,24,6.0,22.0,0.0,0.0,0.0,0.0,40,0,288
1936285,3652,179,20.40223463687151,354.0,92.25,4.0,95.75,4.0,85,0,7304
1937511,606,19,31.894736842105264,7.0,60.0,1.0,0.0,0.0,30,0,1212
1937511,606,19,31.894736842105264,7.0,60.0,1.0,0.0,0.0,30,0,1212
1937822,3173,150,21.153333333333332,112.0,0.0,0.0,85.6,5.0,85,0,6346
1937864,98,8,12.25,1.0,84.0,5.0,76.0,6.0,65,0,196
1938355,1992,147,13.551020408163266,44.0,0.0,0.0,73.0,5.0,65,0,3984
1939179,1350,48,28.125,163.0,0.0,0.0,41.0,5.0,40,0,2700
1939695,1160,87,13.333333333333334,254.0,96.0,5.0,75.33333333333333,6.0,85,0,2320
1941248,1375,80,17.1875,56.0,100.0,5.0,84.16666666666667,6.0,85,0,2750
1942396,470,47,10.0,16.0,0.0,0.0,53.6,5.0,65,0,940
1942491,2991,101,29.613861386138613,26.0,77.75,4.0,71.75,4.0,65,0,5982
1942870,7142,184,38.81521739130435,202.0,97.0,4.0,98.5,4.0,65,0,14284
1942999,424,24,17.666666666666668,37.0,75.5,2.0,0.0,0.0,30,0,848
1944130,2103,172,12.226744186046512,166.0,74.28571428571429,7.0,69.5,6.0,65,0,4206
1945240,4405,208,21.177884615384617,342.0,67.27272727272727,11.0,75.125,8.0,30,0,8810
1945240,4405,208,21.177884615384617,342.0,67.27272727272727,11.0,75.125,8.0,30,0,8810
1945240,4405,208,21.177884615384617,342.0,67.27272727272727,11.0,75.125,8.0,65,0,8810
1945434,241,12,20.083333333333332,13.0,0.0,0.0,85.66666666666667,6.0,65,0,482
1946308,852,82,10.390243902439025,30.0,96.0,5.0,69.83333333333333,6.0,65,0,1704
1947156,2074,105,19.752380952380953,89.0,0.0,0.0,76.2,5.0,65,0,4148
1947911,1351,75,18.013333333333332,38.0,82.0,3.0,0.0,0.0,30,0,2702
1951080,1679,103,16.300970873786408,91.0,75.33333333333333,3.0,91.5,2.0,30,0,3358
1951139,2039,171,11.923976608187134,158.0,80.75,4.0,84.75,4.0,65,0,4078
1951727,647,49,13.204081632653061,49.0,0.0,0.0,93.5,6.0,65,0,1294
1955634,1061,102,10.401960784313726,143.0,100.0,5.0,74.8,5.0,65,0,2122
1957682,584,73,8.0,40.0,100.0,5.0,87.83333333333333,6.0,85,0,1168
1957728,173,6,28.833333333333332,25.0,0.0,0.0,0.0,0.0,40,0,346
1958121,1414,40,35.35,64.0,94.75,4.0,0.0,0.0,85,0,2828
1960479,1777,112,15.866071428571429,286.0,73.25,4.0,0.0,0.0,65,0,3554
1961938,2917,144,20.256944444444443,155.0,98.5,4.0,93.75,4.0,85,0,5834
1962854,764,49,15.591836734693878,118.0,77.0,3.0,77.75,8.0,30,0,1528
1962854,764,49,15.591836734693878,118.0,77.0,3.0,77.75,8.0,65,0,1528
1963287,63,5,12.6,12.0,60.0,1.0,59.0,1.0,40,0,126
1963677,726,93,7.806451612903226,67.0,0.0,0.0,74.16666666666667,6.0,65,0,1452
1966597,803,31,25.903225806451612,20.0,62.0,3.0,0.0,0.0,30,0,1606
1967783,2171,91,23.857142857142858,32.0,0.0,0.0,65.0,5.0,65,0,4342
1967937,150,10,15.0,17.0,100.0,1.0,79.5,2.0,40,0,300
1968757,1192,111,10.73873873873874,122.0,66.28571428571429,7.0,49.0,5.0,65,0,2384
1969407,560,50,11.2,20.0,62.75,4.0,0.0,0.0,40,0,1120
1970390,14759,254,58.10629921259842,403.0,0.0,0.0,83.6,10.0,30,0,29518
1970390,14759,254,58.10629921259842,403.0,0.0,0.0,83.6,10.0,65,0,29518
1971393,1129,73,15.465753424657533,39.0,80.0,5.0,86.0,6.0,65,0,2258
1972832,528,23,22.956521739130434,118.0,0.0,0.0,58.8,5.0,85,0,1056
1975209,2754,157,17.54140127388535,120.0,0.0,0.0,64.0,5.0,65,0,5508
1976004,1,1,1.0,0.0,0.0,0.0,0.0,0.0,30,0,2
1976139,1216,60,20.266666666666666,27.0,0.0,0.0,67.25,4.0,65,0,2432
1976350,802,50,16.04,104.0,88.0,4.0,79.22222222222223,9.0,65,0,1604
1976350,802,50,16.04,104.0,88.0,4.0,79.22222222222223,9.0,65,0,1604
1981053,57,14,4.071428571428571,2.0,80.0,3.0,79.75,4.0,30,0,114
1981053,57,14,4.071428571428571,2.0,80.0,3.0,79.75,4.0,30,0,114
1982166,1572,123,12.78048780487805,79.0,80.81818181818181,11.0,87.22222222222223,9.0,65,0,3144
1982166,1572,123,12.78048780487805,79.0,80.81818181818181,11.0,87.22222222222223,9.0,85,0,3144
1982833,599,34,17.61764705882353,81.0,0.0,0.0,76.25,4.0,40,0,1198
1982845,579,61,9.491803278688524,71.0,85.0,7.0,70.83333333333333,6.0,65,0,1158
1986081,571,19,30.05263157894737,18.0,44.0,1.0,0.0,0.0,30,0,1142
1986370,677,44,15.386363636363637,23.0,0.0,0.0,72.75,4.0,30,0,1354
1989014,2787,100,27.87,119.0,0.0,0.0,66.4,5.0,65,0,5574
1990650,55,5,11.0,6.0,0.0,0.0,77.0,1.0,40,0,110
1991399,1589,91,17.46153846153846,108.0,96.0,4.0,91.4,10.0,85,0,3178
1991399,1589,91,17.46153846153846,108.0,96.0,4.0,91.4,10.0,65,0,3178
1993672,1503,47,31.97872340425532,58.0,20.0,2.0,68.0,3.0,30,0,3006
1993672,1503,47,31.97872340425532,58.0,20.0,2.0,68.0,3.0,30,0,3006
1993672,1503,47,31.97872340425532,58.0,20.0,2.0,68.0,3.0,40,0,3006
1994385,484,26,18.615384615384617,14.0,78.0,1.0,0.0,0.0,30,0,968
1994454,133,13,10.23076923076923,26.0,0.0,0.0,0.0,0.0,30,0,266
1997164,1383,42,32.92857142857143,67.0,90.0909090909091,11.0,90.88888888888889,9.0,65,0,2766
1997164,1383,42,32.92857142857143,67.0,90.0909090909091,11.0,90.88888888888889,9.0,65,0,2766
1997796,518,67,7.731343283582089,23.0,92.0,5.0,84.66666666666667,6.0,85,0,1036
1998790,199,17,11.705882352941176,12.0,90.0,4.0,67.75,4.0,40,0,398
2001102,474,17,27.88235294117647,73.0,0.0,0.0,37.75,4.0,30,0,948
2001687,514,85,6.047058823529412,40.0,80.0,5.0,75.4,5.0,65,0,1028
2002046,531,85,6.247058823529412,18.0,88.0,5.0,76.8,5.0,65,0,1062
2002415,4218,147,28.693877551020407,179.0,85.0,4.0,83.66666666666667,6.0,65,0,8436
2002727,161,21,7.666666666666667,37.0,79.0,2.0,82.0,2.0,30,0,322
2002727,161,21,7.666666666666667,37.0,79.0,2.0,82.0,2.0,40,0,322
