student_id,all_clicks,active_days,access_frequency,material_clicks,avg_quiz_score,quiz_attempts,avg_assignment_score,assignment_submissions,final_grade,total_time_spent,procrastination_index,late_submission_count,max_burnout_score,avg_burnout_score,spike_count,crash_count,decline_weeks,avg_instability,max_instability,burnout_weeks,total_weeks,burnout_week_ratio,burnout_risk,burnout_probability,burnout_predicted,risk_level
2485582,4723,215,21.967441860465115,259.0,0.0,0.0,79.83333333333333,6.0,85,9446,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2485655,500,21,23.80952380952381,52.0,0.0,0.0,85.5,4.0,30,1000,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2485655,500,21,23.80952380952381,52.0,0.0,0.0,85.5,4.0,85,1000,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2486127,1690,99,17.07070707070707,18.0,0.0,0.0,73.6,5.0,65,3380,2.6,1.0,0.3861813933603721,0.2500618501247405,6.0,2.0,17.0,0.042636926071692,0.1532467532467532,7.0,33.0,0.2121212121212121,0,0.21,0,Safe
2486159,573,12,47.75,18.0,0.0,0.0,75.0,5.0,65,1146,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2486769,1885,82,22.98780487804878,137.0,37.5,2.0,73.4,5.0,40,3770,-3.2857142857142856,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2487430,440,34,12.941176470588236,22.0,0.0,0.0,54.4,5.0,65,880,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2487541,1914,109,17.559633027522935,30.0,96.0,5.0,88.5,6.0,85,3828,-1.3636363636363635,5.0,0.441763986103729,0.2416375602933177,1.0,1.0,1.0,0.0964548233439919,0.156297241004794,3.0,5.0,0.6,1,0.93,1,High Risk
2487573,1857,81,22.925925925925927,71.0,0.0,0.0,50.8,5.0,65,3714,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2487785,787,116,6.7844827586206895,52.0,100.0,5.0,77.25,4.0,30,1574,-2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2487785,787,116,6.7844827586206895,52.0,100.0,5.0,77.25,4.0,65,1574,-2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2488382,1133,43,26.348837209302324,105.0,80.0,4.0,93.5,4.0,65,2266,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2488713,290,13,22.307692307692307,44.0,60.0,1.0,0.0,0.0,30,580,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2493107,101,7,14.428571428571429,1.0,0.0,0.0,0.0,0.0,30,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2494258,340,24,14.166666666666666,12.0,0.0,0.0,51.8,5.0,30,680,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2494258,340,24,14.166666666666666,12.0,0.0,0.0,51.8,5.0,65,680,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2494507,664,63,10.53968253968254,54.0,74.75,4.0,88.0,4.0,65,1328,-0.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2494700,3527,187,18.86096256684492,186.0,0.0,0.0,83.6,5.0,65,7054,0.2,0.0,0.706666878851035,0.3022941432327894,6.0,5.0,22.0,0.0563753546551531,0.1717994879518522,15.0,37.0,0.4054054054054054,1,0.97,1,High Risk
2494999,1046,111,9.423423423423424,72.0,0.0,0.0,53.333333333333336,6.0,40,2092,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2495139,105,5,21.0,11.0,0.0,0.0,0.0,0.0,40,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2495352,310,17,18.23529411764705,29.0,0.0,0.0,0.0,0.0,40,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2497189,23,1,23.0,2.0,0.0,0.0,100.0,1.0,30,46,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2497624,1766,141,12.52482269503546,22.0,0.0,0.0,75.6,5.0,65,3532,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2498299,1669,70,23.84285714285714,48.0,96.0,5.0,80.83333333333333,6.0,85,3338,-1.181818181818182,5.0,0.0067071201259555,0.0038270944071096,0.0,0.0,0.0,0.0074104121939484,0.0129870129870129,0.0,3.0,0.0,0,0.0,0,Safe
2498388,1467,107,13.710280373831775,179.0,88.0909090909091,11.0,76.25,8.0,65,2934,-0.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2498700,2864,150,19.093333333333334,104.0,0.0,0.0,77.2,5.0,65,5728,-2.8,3.0,0.4058337993069656,0.2508836211914014,7.0,3.0,15.0,0.0653784016767373,0.1567490165220942,17.0,35.0,0.4857142857142857,1,0.98,1,High Risk
2499307,1214,85,14.282352941176471,127.0,64.0,12.0,74.2,10.0,40,2428,35.608695652173914,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2499307,1214,85,14.282352941176471,127.0,64.0,12.0,74.2,10.0,65,2428,35.608695652173914,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2499779,1156,42,27.52380952380953,102.0,76.75,4.0,70.5,4.0,40,2312,-1.625,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2500064,635,44,14.431818181818182,63.0,71.0,2.0,33.5,2.0,40,1270,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2500258,2403,132,18.204545454545453,28.0,0.0,0.0,71.2,5.0,65,4806,-5.0,3.0,0.6783227278191888,0.2898287003826042,8.0,4.0,19.0,0.0532595084151067,0.1401510276501797,15.0,36.0,0.4166666666666667,1,0.95,1,High Risk
2501479,855,40,21.375,147.0,84.4,5.0,71.4,5.0,40,1710,-1.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2501578,31,2,15.5,3.0,0.0,0.0,0.0,0.0,30,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2501768,2234,130,17.184615384615384,180.0,74.28571428571429,7.0,72.83333333333333,6.0,65,4468,-0.2857142857142857,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2502127,3305,103,32.0873786407767,69.0,100.0,5.0,84.83333333333333,6.0,85,6610,-1.2727272727272727,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2502504,796,79,10.075949367088608,86.0,74.0,6.0,77.4,5.0,65,1592,-1.0833333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2502516,1190,49,24.285714285714285,128.0,0.0,0.0,80.66666666666667,6.0,85,2380,10.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2502707,893,69,12.942028985507246,43.0,65.33333333333333,3.0,70.33333333333333,6.0,30,1786,15.333333333333334,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2503063,619,51,12.137254901960784,43.0,76.5,10.0,81.11111111111111,9.0,65,1238,30.157894736842103,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2503273,2499,49,51.0,145.0,0.0,0.0,64.16666666666667,6.0,65,4998,2.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2505389,22,3,7.333333333333333,0.0,0.0,0.0,0.0,0.0,30,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2505501,143,33,4.333333333333333,7.0,63.85714285714285,7.0,49.0,5.0,65,286,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2505859,1643,122,13.4672131147541,154.0,0.0,0.0,85.2,5.0,65,3286,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2507842,1204,35,34.4,32.0,0.0,0.0,79.0,1.0,30,2408,1.0,0.0,0.7111353716319395,0.3011781465764589,1.0,1.0,3.0,0.0831719765770172,0.1470209581476146,4.0,6.0,0.6666666666666666,1,0.94,1,High Risk
2508785,723,47,15.382978723404255,42.0,76.71428571428571,7.0,47.5,6.0,40,1446,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2509639,1227,75,16.36,62.0,0.0,0.0,66.0,5.0,65,2454,-3.8,2.0,0.4661493885887735,0.2626930830897667,4.0,3.0,17.0,0.0372246832645901,0.2014186053854723,7.0,30.0,0.2333333333333333,0,0.15,0,Safe
2510414,159,11,14.454545454545457,16.0,68.0,5.0,48.5,6.0,40,318,-1.181818181818182,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2511519,1156,78,14.82051282051282,46.0,0.0,0.0,85.0,5.0,85,2312,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2512392,4104,183,22.42622950819672,91.0,95.55555555555556,9.0,80.0,8.0,30,8208,35.0,5.0,0.4423759909612061,0.2349924909950571,2.0,1.0,0.0,0.0835879595253246,0.1422879912489619,3.0,5.0,0.6,1,0.93,1,High Risk
2512392,4104,183,22.42622950819672,91.0,95.55555555555556,9.0,80.0,8.0,65,8208,35.0,5.0,0.4423759909612061,0.2349924909950571,2.0,1.0,0.0,0.0835879595253246,0.1422879912489619,3.0,5.0,0.6,1,0.93,1,High Risk
2513245,1088,96,11.333333333333334,79.0,85.2,5.0,78.5,4.0,65,2176,1.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2513954,2762,152,18.17105263157895,128.0,80.0,5.0,82.83333333333333,6.0,85,5524,4.090909090909091,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2513997,274,26,10.538461538461538,56.0,70.0,1.0,76.25,4.0,40,548,-4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2514044,555,70,7.928571428571429,53.0,84.0,5.0,84.0,5.0,65,1110,3.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2514368,377,34,11.088235294117649,18.0,0.0,0.0,82.6,5.0,85,754,-5.0,4.0,0.6030307505258631,0.2403268040860434,3.0,2.0,7.0,0.0189168029168934,0.0275677485475466,3.0,16.0,0.1875,0,0.0,0,Safe
2514379,215,25,8.6,18.0,68.0,5.0,72.0,6.0,40,430,-0.3636363636363636,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2514898,1828,91,20.087912087912088,166.0,0.0,0.0,66.4,5.0,65,3656,-7.6,3.0,0.7149773711121292,0.2977298017956725,7.0,6.0,13.0,0.052685414394725,0.1011197096502019,17.0,30.0,0.5666666666666667,1,0.98,1,High Risk
2516497,18,2,9.0,4.0,0.0,0.0,0.0,0.0,40,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2516503,3070,198,15.505050505050503,84.0,0.0,0.0,79.4,5.0,65,6140,0.4,0.0,0.6867425169889585,0.2620092070622435,8.0,4.0,18.0,0.0411636503465545,0.0786585367772922,13.0,38.0,0.3421052631578947,1,0.85,1,High Risk
2517389,508,56,9.071428571428571,24.0,87.5,4.0,87.5,4.0,65,1016,-0.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2517778,370,9,41.11111111111112,13.0,0.0,1.0,0.0,0.0,30,740,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2517826,59,5,11.8,16.0,0.0,0.0,0.0,0.0,30,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2517864,480,54,8.88888888888889,33.0,92.0,5.0,83.2,5.0,65,960,-1.0,5.0,0.3038296749438585,0.0668220237151482,0.0,0.0,1.0,0.0151019325000942,0.0285714285714285,0.0,5.0,0.0,0,0.0,0,Safe
2518069,1617,97,16.670103092783506,20.0,0.0,0.0,76.6,5.0,65,3234,3.2,1.0,0.6929737625342479,0.3104220461387432,9.0,4.0,18.0,0.029642390318169,0.0564477376203066,7.0,32.0,0.21875,0,0.06,0,Safe
2518589,7,1,7.0,2.0,0.0,0.0,0.0,0.0,30,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2518617,413,28,14.75,38.0,54.0,3.0,75.66666666666667,3.0,40,826,-2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2518653,670,78,8.58974358974359,38.0,96.0,5.0,93.83333333333331,6.0,85,1340,-5.363636363636363,7.0,0.3119183063251827,0.0821822172100003,0.0,0.0,1.0,0.016272483892422,0.0325396025505907,0.0,4.0,0.0,0,0.0,0,Safe
2519622,1356,48,28.25,108.0,0.0,0.0,80.33333333333333,3.0,30,2712,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2520290,4020,143,28.11188811188812,192.0,0.0,0.0,51.2,5.0,65,8040,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2520539,1968,102,19.294117647058822,113.0,68.75,4.0,71.5,4.0,65,3936,-0.375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2520649,544,26,20.923076923076923,23.0,0.0,0.0,65.0,5.0,65,1088,-1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2520868,990,95,10.421052631578949,72.0,0.0,0.0,67.66666666666667,6.0,65,1980,7.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2521459,1078,75,14.373333333333331,50.0,0.0,0.0,60.8,5.0,65,2156,-4.4,2.0,0.6973301739824289,0.3119143449079132,8.0,5.0,16.0,0.0463568168413389,0.0879395435386089,18.0,31.0,0.5806451612903226,1,0.99,1,High Risk
2521745,198,13,15.23076923076923,38.0,76.0,5.0,55.0,6.0,40,396,-1.2727272727272727,6.0,0.0084956854928769,0.0048426506626109,0.0,0.0,0.0,0.009376836237585,0.0164502164502164,0.0,3.0,0.0,0,0.0,0,Safe
2521837,30,2,15.0,1.0,0.0,0.0,0.0,0.0,30,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2521865,3945,131,30.11450381679389,87.0,0.0,0.0,63.8,5.0,65,7890,-8.0,3.0,0.7057541836705503,0.2765387260643592,5.0,4.0,20.0,0.072142143486242,0.1668530282456336,13.0,37.0,0.3513513513513513,1,0.97,1,High Risk
2522093,8808,179,49.20670391061452,94.0,100.0,5.0,77.0,5.0,85,17616,-1.7,6.0,0.3511744207003885,0.1658714125375443,1.0,0.0,1.0,0.0926057903161466,0.1627705627705627,2.0,5.0,0.4,1,0.89,1,High Risk
2522927,4477,185,24.2,162.0,0.0,0.0,68.4,5.0,65,8954,2.6,0.0,0.6988948130483391,0.2660005139999274,6.0,4.0,17.0,0.0444692059019336,0.0699559598776812,12.0,34.0,0.3529411764705882,1,0.91,1,High Risk
2522932,5983,214,27.957943925233646,254.0,25.0,3.0,48.44444444444444,9.0,30,11966,0.3846153846153846,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2522932,5983,214,27.957943925233646,254.0,25.0,3.0,48.44444444444444,9.0,40,11966,0.3846153846153846,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2523146,596,50,11.92,53.0,78.75,4.0,84.66666666666667,6.0,30,1192,14.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2523146,596,50,11.92,53.0,78.75,4.0,84.66666666666667,6.0,40,1192,14.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2523350,789,89,8.865168539325843,134.0,96.0,5.0,82.4,5.0,65,1578,-3.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2523430,343,44,7.795454545454546,0.0,90.0,2.0,81.33333333333333,3.0,30,686,-0.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2523736,470,76,6.184210526315789,9.0,0.0,0.0,61.75,4.0,65,940,-9.25,4.0,0.6736969668499567,0.2813969297108459,6.0,5.0,13.0,0.0104780239332023,0.0192141480702789,5.0,27.0,0.1851851851851851,0,0.0,0,Safe
2523989,151,18,8.38888888888889,32.0,80.0,2.0,74.25,4.0,65,302,-8.666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2524127,238,35,6.8,30.0,84.0,5.0,67.66666666666667,6.0,65,476,-0.6363636363636364,7.0,0.0026828480503822,0.0013414240251911,0.0,0.0,0.0,0.0025974025974025,0.0051948051948051,0.0,2.0,0.0,0,0.0,0,Safe
2524295,57,5,11.4,0.0,80.0,2.0,59.0,6.0,65,114,-1.875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2526483,222,10,22.2,31.0,0.0,0.0,0.0,0.0,40,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2526493,1640,113,14.513274336283184,123.0,84.25,4.0,94.25,4.0,85,3280,0.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2526784,962,60,16.033333333333335,33.0,88.0,5.0,66.66666666666667,6.0,65,1924,-0.4545454545454545,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2527077,1093,34,32.14705882352941,78.0,0.0,0.0,86.0,1.0,40,2186,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2528352,105,17,6.176470588235294,13.0,70.0,2.0,59.66666666666666,3.0,30,210,-4.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2528352,105,17,6.176470588235294,13.0,70.0,2.0,59.66666666666666,3.0,40,210,-4.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2528966,446,41,10.878048780487806,71.0,80.0,2.0,65.6,5.0,65,892,-8.428571428571429,7.0,0.3876954820233475,0.1445003109323903,1.0,1.0,0.0,0.0226534458104938,0.036409989010068,1.0,5.0,0.2,0,0.0,0,Safe
2529279,1189,64,18.578125,73.0,0.0,0.0,78.0,5.0,65,2378,2.0,1.0,0.7227752108771062,0.2735796311042406,6.0,4.0,12.0,0.0429604172772711,0.1247529620382919,7.0,27.0,0.2592592592592592,0,0.25,0,Safe
2529306,269,24,11.208333333333334,36.0,84.0,5.0,60.6,5.0,40,538,-0.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2529663,795,24,33.125,31.0,83.0,4.0,0.0,0.0,65,1590,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2531031,1865,107,17.429906542056074,39.0,80.0,5.0,63.0,6.0,65,3730,-1.0909090909090908,6.0,0.6817521420540947,0.2645458901427909,1.0,1.0,2.0,0.0265265637748801,0.0372663329373544,1.0,5.0,0.2,0,0.01,0,Safe
2531298,295,35,8.428571428571429,33.0,37.66666666666666,3.0,30.0,4.0,40,590,-1.4285714285714286,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2532302,1216,62,19.61290322580645,41.0,0.0,0.0,63.2,5.0,65,2432,10.6,0.0,0.6808890426875244,0.2725883914745523,5.0,3.0,15.0,0.0431196867967115,0.2557136175893318,5.0,28.0,0.1785714285714285,0,0.3,0,Low Risk
2532322,439,52,8.442307692307692,53.0,88.66666666666667,6.0,82.6,5.0,65,878,0.3333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2532643,275,26,10.576923076923077,7.0,90.0,2.0,68.5,2.0,40,550,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2532647,251,35,7.171428571428572,48.0,84.0,5.0,62.66666666666666,6.0,40,502,-1.181818181818182,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2533297,197,13,15.153846153846152,10.0,0.0,0.0,68.0,3.0,40,394,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2533391,2015,132,15.265151515151516,28.0,100.0,5.0,94.16666666666669,6.0,85,4030,-0.3636363636363636,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2533590,32,3,10.666666666666666,4.0,0.0,0.0,0.0,0.0,40,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2533650,111,7,15.857142857142858,8.0,67.0,2.0,68.0,1.0,40,222,-1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2534954,4139,190,21.78421052631579,137.0,92.0,5.0,77.16666666666667,6.0,65,8278,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2535788,1499,28,53.535714285714285,104.0,100.0,1.0,65.0,1.0,40,2998,-7.0,2.0,0.4320344576566701,0.2130297100109471,0.0,0.0,2.0,0.1839185162299759,0.2960076803755708,2.0,5.0,0.4,1,0.85,1,High Risk
2536214,386,35,11.028571428571428,92.0,87.0,1.0,72.0,1.0,40,772,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2536991,1080,95,11.36842105263158,73.0,0.0,0.0,80.8,5.0,85,2160,-1.4,2.0,0.3975383303893014,0.2589195321603984,5.0,2.0,18.0,0.0313004359158763,0.0554687202027842,6.0,31.0,0.1935483870967742,0,0.07,0,Safe
2537695,954,117,8.153846153846153,96.0,89.4,5.0,92.75,4.0,85,1908,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2537934,156,20,7.8,16.0,0.0,0.0,46.333333333333336,3.0,40,312,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2538123,84,5,16.8,7.0,0.0,0.0,75.0,1.0,30,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2539092,44,5,8.8,6.0,0.0,0.0,0.0,0.0,40,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2539641,125,27,4.62962962962963,8.0,90.0,2.0,66.8,5.0,65,250,-3.571428571428572,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2539858,2444,141,17.333333333333332,309.0,100.0,5.0,82.66666666666667,6.0,85,4888,-1.181818181818182,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2540168,919,56,16.410714285714285,37.0,0.0,0.0,43.333333333333336,3.0,30,1838,-27.666666666666668,3.0,0.667244739290502,0.2877676784160219,6.0,4.0,12.0,0.0314909687985866,0.1133989824600096,10.0,25.0,0.4,1,0.66,1,Medium Risk
2540195,747,64,11.671875,20.0,0.0,0.0,35.666666666666664,6.0,40,1494,-1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2540362,315,21,15.0,20.0,70.0,4.0,69.4,5.0,40,630,-0.4444444444444444,4.0,0.3062290430295639,0.102970630359982,1.0,0.0,0.0,0.0089060911368866,0.0215234682158546,0.0,3.0,0.0,0,0.0,0,Safe
2540724,1250,92,13.58695652173913,260.0,100.0,5.0,82.5,6.0,85,2500,0.4545454545454545,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2540746,38,5,7.6,3.0,0.0,0.0,0.0,0.0,30,76,0.0,0.0,0.0004471413417303,0.0002235706708651,0.0,0.0,0.0,0.0004329004329004,0.0008658008658008,0.0,2.0,0.0,0,0.0,0,Safe
2540922,1300,89,14.606741573033707,157.0,65.28571428571429,7.0,63.0,6.0,65,2600,1.4285714285714286,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2541120,487,38,12.81578947368421,18.0,100.0,4.0,82.83333333333333,6.0,85,974,-3.2,5.0,0.0102420422330135,0.0037121083054914,0.0,0.0,0.0,0.0071877643261604,0.0198316912468796,0.0,3.0,0.0,0,0.0,0,Safe
2541388,1486,102,14.568627450980392,245.0,88.0,5.0,85.5,6.0,65,2972,-3.272727272727273,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2542310,127,7,18.142857142857142,11.0,0.0,0.0,100.0,1.0,40,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
2542724,228,9,25.33333333333333,10.0,0.0,0.0,0.0,0.0,30,456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,Safe
2542803,510,44,11.590909090909092,71.0,0.0,0.0,79.54545454545455,11.0,30,1020,52.81818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,Safe
