student_id,course_id,activity_id,event_type,time_spent_sec,timestamp
S111,C01,C01_A1,submit,776,2025-11-21
S111,C01,C01_A7,view,842,2025-09-16
S111,C01,C01_A2,attempt,722,2025-09-06
S111,C01,C01_A3,submit,278,2025-10-06
S111,C01,C01_A7,view,152,2025-12-19
S111,C01,C01_A3,attempt,187,2025-11-19
S111,C01,C01_A7,view,235,2025-12-04
S111,C01,C01_A2,attempt,444,2025-09-25
S111,C01,C01_A6,view,274,2025-10-05
S111,C01,C01_A2,view,275,2025-10-19
S111,C01,C01_A1,attempt,120,2025-12-10
S111,C01,C01_A8,view,46,2025-12-24
S111,C01,C01_A5,attempt,529,2025-10-11
S111,C01,C01_A4,submit,161,2025-12-15
S111,C03,C03_A7,view,685,2025-11-09
S111,C03,C03_A7,attempt,32,2025-10-20
S111,C03,C03_A1,submit,221,2025-11-08
S111,C03,C03_A3,submit,491,2025-12-09
S111,C03,C03_A3,view,836,2025-11-26
S111,C03,C03_A3,submit,553,2025-10-29
S111,C03,C03_A3,view,175,2025-10-04
S111,C03,C03_A3,attempt,441,2025-10-11
S111,C03,C03_A1,submit,365,2025-12-23
S111,C03,C03_A2,view,152,2025-11-27
S111,C03,C03_A5,view,511,2025-10-22
S111,C03,C03_A7,submit,628,2025-11-30
S111,C03,C03_A7,view,519,2025-09-05
S111,C03,C03_A8,view,814,2025-11-27
S111,C03,C03_A1,submit,424,2025-09-07
S111,C03,C03_A4,submit,617,2025-10-27
S111,C03,C03_A5,attempt,343,2025-10-05
S111,C03,C03_A7,view,689,2025-12-27
S111,C03,C03_A1,attempt,858,2025-11-16
S111,C03,C03_A6,view,314,2025-10-18
S111,C03,C03_A7,submit,534,2025-12-28
S111,C03,C03_A8,view,446,2025-11-30
S111,C03,C03_A1,submit,145,2025-12-21
S111,C03,C03_A3,attempt,695,2025-11-23
S111,C03,C03_A7,attempt,241,2025-10-03
S111,C03,C03_A10,attempt,49,2025-10-24
S111,C03,C03_A10,submit,113,2025-09-04
S111,C03,C03_A4,submit,718,2025-09-12
S111,C03,C03_A1,view,731,2025-09-22
S111,C03,C03_A2,view,101,2025-09-25
S111,C03,C03_A2,view,52,2025-10-01
S111,C03,C03_A1,attempt,538,2025-09-22
S111,C03,C03_A2,attempt,545,2025-10-08
S111,C03,C03_A9,attempt,264,2025-09-07
S111,C03,C03_A1,submit,118,2025-10-24
S111,C03,C03_A8,submit,73,2025-09-27
S111,C03,C03_A10,attempt,59,2025-09-28
S111,C03,C03_A4,submit,794,2025-10-06
S111,C03,C03_A1,view,74,2025-10-23
S111,C03,C03_A3,view,549,2025-12-03
S111,C03,C03_A7,submit,381,2025-12-04
S111,C03,C03_A9,submit,793,2025-09-03
S111,C03,C03_A8,attempt,169,2025-10-09
S111,C03,C03_A6,submit,368,2025-12-15
S111,C03,C03_A1,view,673,2025-09-11
S111,C03,C03_A5,submit,471,2025-11-08
S111,C03,C03_A2,submit,601,2025-12-05
S111,C03,C03_A1,view,628,2025-09-22
S111,C03,C03_A6,view,862,2025-09-10
S111,C03,C03_A7,attempt,838,2025-10-03
S111,C03,C03_A2,submit,416,2025-11-04
S111,C03,C03_A1,submit,384,2025-11-08
S111,C03,C03_A8,attempt,269,2025-09-26
S111,C03,C03_A2,submit,727,2025-10-05
S111,C03,C03_A1,attempt,417,2025-12-30
S111,C03,C03_A5,attempt,468,2025-12-30
S111,C03,C03_A10,submit,438,2025-11-08
S111,C03,C03_A1,view,660,2025-09-28
S111,C03,C03_A1,view,56,2025-12-05
S111,C03,C03_A5,attempt,243,2025-11-01
S111,C03,C03_A3,view,275,2025-12-26
S111,C03,C03_A6,submit,493,2025-12-12
S111,C03,C03_A9,attempt,327,2025-12-19
S111,C03,C03_A1,attempt,899,2025-10-06
S111,C03,C03_A8,view,549,2025-11-25
S111,C03,C03_A9,attempt,47,2025-11-08
S111,C03,C03_A4,submit,201,2025-10-19
S111,C03,C03_A1,submit,491,2025-09-05
S111,C03,C03_A9,attempt,302,2025-12-26
S111,C03,C03_A6,submit,804,2025-10-15
S111,C03,C03_A2,attempt,289,2025-09-22
S111,C03,C03_A9,submit,281,2025-10-19
S111,C03,C03_A8,submit,554,2025-11-10
S111,C03,C03_A3,attempt,673,2025-10-04
S111,C03,C03_A10,view,129,2025-09-08
S111,C03,C03_A9,submit,302,2025-10-01
S111,C03,C03_A1,submit,75,2025-10-16
S111,C03,C03_A1,attempt,732,2025-12-11
S111,C03,C03_A1,attempt,892,2025-12-13
S111,C03,C03_A1,submit,694,2025-12-04
S111,C03,C03_A5,attempt,792,2025-11-06
S111,C03,C03_A1,submit,553,2025-10-01
S111,C03,C03_A5,view,152,2025-11-07
S111,C03,C03_A5,attempt,872,2025-09-08
S111,C03,C03_A3,submit,59,2025-12-09
S111,C03,C03_A9,submit,509,2025-10-19
S111,C03,C03_A3,submit,255,2025-11-14
S111,C03,C03_A6,view,705,2025-12-01
S111,C03,C03_A5,submit,634,2025-11-11
S111,C03,C03_A3,attempt,814,2025-10-20
S111,C03,C03_A4,attempt,810,2025-12-08
S111,C03,C03_A3,attempt,832,2025-09-03
S111,C03,C03_A1,view,805,2025-12-01
S111,C03,C03_A2,attempt,215,2025-11-02
S111,C03,C03_A10,view,634,2025-11-06
S111,C03,C03_A7,view,646,2025-10-24
S111,C03,C03_A3,attempt,328,2025-12-05
S111,C03,C03_A10,submit,673,2025-11-15
S111,C03,C03_A9,attempt,677,2025-09-27
S111,C03,C03_A3,submit,799,2025-09-29
S111,C03,C03_A10,submit,690,2025-09-03
S111,C03,C03_A8,submit,405,2025-09-29
S111,C03,C03_A10,attempt,266,2025-10-04
S111,C03,C03_A10,attempt,839,2025-12-28
S111,C03,C03_A5,submit,111,2025-12-30
S111,C03,C03_A1,submit,426,2025-11-04
S111,C03,C03_A1,submit,71,2025-10-04
S111,C03,C03_A1,attempt,697,2025-11-26
S111,C03,C03_A7,submit,93,2025-10-16
S111,C03,C03_A10,submit,731,2025-12-13
S111,C03,C03_A10,submit,347,2025-10-04
S111,C03,C03_A8,attempt,836,2025-09-18
S111,C03,C03_A9,submit,205,2025-10-19
S111,C03,C03_A2,submit,220,2025-10-05
S111,C03,C03_A9,submit,140,2025-10-08
S111,C03,C03_A6,submit,36,2025-11-12
S111,C03,C03_A10,attempt,295,2025-10-13
S111,C03,C03_A2,submit,207,2025-09-14
S111,C03,C03_A10,submit,548,2025-11-14
S111,C03,C03_A4,view,130,2025-12-10
S111,C06,C06_A3,view,384,2025-11-07
S111,C06,C06_A3,attempt,428,2025-12-09
S111,C06,C06_A5,submit,439,2025-12-14
S111,C06,C06_A3,submit,776,2025-10-04
S111,C06,C06_A10,attempt,97,2025-11-11
S111,C06,C06_A10,attempt,895,2025-09-12
S111,C06,C06_A2,attempt,360,2025-12-04
S111,C06,C06_A7,attempt,94,2025-10-05
S111,C06,C06_A9,view,707,2025-11-04
S111,C06,C06_A4,submit,721,2025-10-29
S111,C06,C06_A8,attempt,819,2025-11-26
S111,C06,C06_A1,submit,151,2025-09-05
S111,C06,C06_A5,attempt,440,2025-10-24
S111,C06,C06_A1,view,162,2025-10-24
S111,C06,C06_A10,view,894,2025-10-07
S111,C06,C06_A7,attempt,253,2025-12-30
S111,C06,C06_A10,view,214,2025-12-09
S111,C06,C06_A5,attempt,801,2025-12-05
S111,C06,C06_A6,submit,683,2025-11-04
S111,C06,C06_A1,submit,784,2025-10-25
S111,C06,C06_A8,attempt,897,2025-10-01
S111,C06,C06_A2,attempt,522,2025-11-11
S111,C06,C06_A4,attempt,459,2025-10-22
S111,C06,C06_A10,attempt,248,2025-10-26
S111,C06,C06_A5,view,254,2025-12-28
S111,C06,C06_A4,view,128,2025-09-16
S111,C06,C06_A5,submit,722,2025-12-02
S111,C06,C06_A2,view,313,2025-10-13
S111,C06,C06_A1,submit,469,2025-09-12
S111,C06,C06_A7,attempt,311,2025-11-02
S112,C03,C03_A4,submit,549,2025-12-20
S112,C03,C03_A5,attempt,301,2025-11-29
S112,C03,C03_A9,submit,133,2025-11-10
S112,C03,C03_A2,submit,386,2025-09-10
S112,C03,C03_A10,submit,638,2025-10-24
S112,C03,C03_A6,submit,238,2025-11-29
S112,C03,C03_A7,view,522,2025-12-05
S112,C03,C03_A6,attempt,174,2025-12-12
S112,C03,C03_A7,submit,632,2025-11-21
S112,C03,C03_A7,view,553,2025-09-20
S112,C03,C03_A8,view,526,2025-09-16
S112,C03,C03_A6,view,412,2025-11-16
S112,C03,C03_A8,attempt,41,2025-09-23
S112,C03,C03_A9,view,261,2025-11-29
S112,C03,C03_A4,submit,551,2025-09-04
S112,C03,C03_A3,attempt,486,2025-12-01
S112,C03,C03_A5,view,185,2025-12-29
S112,C03,C03_A5,attempt,835,2025-09-25
S112,C03,C03_A3,view,309,2025-09-26
S112,C03,C03_A8,submit,803,2025-11-03
S112,C03,C03_A7,attempt,583,2025-12-06
S112,C03,C03_A7,submit,765,2025-09-14
S112,C03,C03_A10,view,466,2025-09-19
S112,C03,C03_A8,attempt,617,2025-10-21
S112,C03,C03_A4,submit,659,2025-12-18
S112,C03,C03_A3,submit,896,2025-10-29
S112,C03,C03_A2,view,545,2025-10-19
S112,C03,C03_A3,view,151,2025-10-06
S112,C03,C03_A8,submit,482,2025-10-28
S112,C03,C03_A8,attempt,884,2025-09-17
S112,C02,C02_A10,view,149,2025-11-29
S112,C02,C02_A7,attempt,660,2025-09-27
S112,C02,C02_A9,submit,81,2025-11-17
S112,C02,C02_A6,attempt,175,2025-11-24
S112,C02,C02_A1,submit,505,2025-11-06
S112,C02,C02_A5,attempt,829,2025-09-16
S112,C02,C02_A7,view,560,2025-12-06
S112,C02,C02_A8,submit,97,2025-11-13
S112,C02,C02_A7,view,601,2025-10-01
S112,C02,C02_A5,submit,762,2025-10-07
S112,C02,C02_A4,submit,730,2025-10-06
S112,C02,C02_A9,view,887,2025-09-18
S112,C02,C02_A9,attempt,686,2025-12-02
S112,C02,C02_A3,view,714,2025-11-06
S112,C02,C02_A7,view,370,2025-11-25
S112,C02,C02_A2,submit,780,2025-11-10
S112,C02,C02_A7,submit,610,2025-10-31
S112,C02,C02_A8,attempt,679,2025-11-22
S112,C02,C02_A4,view,413,2025-11-23
S112,C02,C02_A8,attempt,92,2025-12-19
S112,C02,C02_A10,submit,843,2025-10-12
S112,C02,C02_A4,submit,327,2025-09-22
S112,C02,C02_A3,view,336,2025-11-19
S112,C02,C02_A9,attempt,673,2025-10-04
S112,C02,C02_A1,submit,213,2025-11-05
S112,C02,C02_A8,attempt,427,2025-12-29
S112,C02,C02_A5,attempt,715,2025-10-15
S112,C02,C02_A7,attempt,492,2025-10-12
S112,C02,C02_A5,view,798,2025-11-07
S112,C02,C02_A2,attempt,448,2025-11-12
S112,C02,C02_A8,submit,108,2025-10-11
S112,C02,C02_A10,attempt,690,2025-09-29
S112,C02,C02_A5,submit,875,2025-09-18
S112,C02,C02_A4,submit,344,2025-12-15
S112,C02,C02_A9,view,844,2025-09-27
S112,C02,C02_A3,submit,237,2025-11-03
S112,C02,C02_A9,view,222,2025-12-13
S112,C02,C02_A1,view,434,2025-11-25
S112,C02,C02_A7,attempt,889,2025-09-08
S112,C02,C02_A9,submit,128,2025-11-17
S112,C02,C02_A4,submit,336,2025-10-11
S112,C02,C02_A1,attempt,605,2025-11-14
S112,C02,C02_A4,view,816,2025-09-20
S112,C02,C02_A2,view,563,2025-10-09
S112,C02,C02_A3,view,845,2025-10-31
S112,C02,C02_A6,view,395,2025-11-19
S112,C02,C02_A7,submit,141,2025-11-14
S112,C02,C02_A7,view,125,2025-10-12
S112,C02,C02_A6,attempt,714,2025-11-05
S112,C02,C02_A10,attempt,866,2025-12-29
S112,C02,C02_A8,attempt,751,2025-10-07
S112,C02,C02_A8,submit,573,2025-12-16
S112,C02,C02_A5,view,607,2025-10-27
S112,C02,C02_A2,view,855,2025-09-23
S112,C02,C02_A10,view,838,2025-10-12
S112,C02,C02_A3,view,721,2025-12-24
S112,C02,C02_A4,submit,488,2025-09-05
S112,C02,C02_A2,view,153,2025-11-14
S112,C02,C02_A8,view,415,2025-09-22
S112,C02,C02_A2,attempt,466,2025-12-07
S112,C02,C02_A4,attempt,185,2025-12-26
S112,C02,C02_A1,view,673,2025-11-26
S112,C02,C02_A7,view,185,2025-10-17
S112,C02,C02_A8,attempt,187,2025-10-04
S112,C02,C02_A9,attempt,254,2025-10-31
S112,C02,C02_A6,attempt,849,2025-09-21
S112,C02,C02_A8,submit,189,2025-12-03
S112,C02,C02_A4,view,464,2025-10-25
S112,C02,C02_A3,attempt,296,2025-10-18
S112,C02,C02_A3,attempt,688,2025-12-30
S112,C04,C04_A3,attempt,831,2025-11-04
S112,C04,C04_A4,view,224,2025-10-28
S112,C04,C04_A5,view,480,2025-09-08
S112,C04,C04_A10,view,874,2025-09-08
S112,C04,C04_A2,submit,413,2025-12-02
S112,C04,C04_A9,attempt,525,2025-12-10
S112,C04,C04_A10,attempt,269,2025-12-27
S112,C04,C04_A1,submit,571,2025-12-03
S112,C04,C04_A7,view,380,2025-12-10
S112,C04,C04_A6,submit,493,2025-11-12
S112,C04,C04_A6,attempt,734,2025-09-28
S112,C04,C04_A6,attempt,125,2025-09-15
S112,C04,C04_A3,attempt,692,2025-12-09
S112,C04,C04_A6,view,892,2025-11-27
S112,C04,C04_A10,submit,599,2025-10-16
S112,C04,C04_A10,submit,687,2025-10-23
S112,C04,C04_A4,submit,139,2025-11-29
S112,C04,C04_A10,view,765,2025-12-03
S112,C04,C04_A5,attempt,892,2025-12-16
S112,C04,C04_A7,submit,112,2025-11-05
S112,C04,C04_A2,submit,529,2025-12-13
S112,C04,C04_A7,attempt,845,2025-11-05
S112,C04,C04_A8,view,398,2025-11-11
S112,C04,C04_A1,submit,837,2025-09-17
S112,C04,C04_A3,submit,675,2025-12-26
S112,C04,C04_A8,attempt,172,2025-10-02
S112,C04,C04_A4,submit,240,2025-10-31
S112,C04,C04_A10,submit,303,2025-09-09
S112,C04,C04_A5,submit,693,2025-10-31
S112,C04,C04_A8,view,618,2025-10-18
S112,C05,C05_A10,view,382,2025-12-20
S112,C05,C05_A7,attempt,878,2025-12-23
S112,C05,C05_A9,view,809,2025-09-15
S112,C05,C05_A10,view,80,2025-12-17
S112,C05,C05_A1,view,294,2025-12-26
S112,C05,C05_A4,attempt,753,2025-12-11
S112,C05,C05_A7,view,837,2025-11-14
S112,C05,C05_A5,attempt,75,2025-10-27
S112,C05,C05_A8,submit,366,2025-12-25
S112,C05,C05_A6,attempt,558,2025-10-15
S112,C05,C05_A4,submit,69,2025-12-14
S112,C05,C05_A5,view,228,2025-12-26
S112,C05,C05_A1,attempt,34,2025-12-24
S112,C05,C05_A6,submit,456,2025-12-23
S112,C05,C05_A5,view,339,2025-10-26
S112,C05,C05_A3,view,633,2025-09-12
S112,C05,C05_A1,view,175,2025-12-12
S112,C05,C05_A7,attempt,678,2025-10-09
S112,C05,C05_A7,view,252,2025-11-01
S112,C05,C05_A6,submit,228,2025-10-29
S112,C05,C05_A6,submit,463,2025-09-19
S112,C05,C05_A10,view,143,2025-12-03
S112,C05,C05_A8,attempt,513,2025-09-02
S112,C05,C05_A9,view,179,2025-10-22
S112,C05,C05_A4,submit,48,2025-12-06
S112,C05,C05_A9,attempt,446,2025-12-26
S112,C05,C05_A10,submit,748,2025-12-27
S112,C05,C05_A7,view,669,2025-09-18
S112,C05,C05_A7,attempt,427,2025-11-16
S112,C05,C05_A10,view,269,2025-10-21
S112,C05,C05_A8,view,83,2025-09-14
S112,C05,C05_A1,view,326,2025-09-20
S112,C05,C05_A6,view,287,2025-12-02
S112,C05,C05_A10,submit,868,2025-11-04
S112,C05,C05_A9,attempt,264,2025-09-05
S112,C05,C05_A8,view,751,2025-11-16
S112,C05,C05_A1,submit,433,2025-09-18
S112,C05,C05_A2,submit,142,2025-09-12
S112,C05,C05_A3,submit,48,2025-09-27
S112,C05,C05_A6,view,632,2025-10-22
S112,C05,C05_A10,submit,563,2025-11-10
S112,C05,C05_A5,attempt,226,2025-10-18
S112,C05,C05_A8,submit,100,2025-09-26
S112,C05,C05_A8,submit,387,2025-12-29
S112,C05,C05_A7,submit,221,2025-11-27
S112,C05,C05_A1,attempt,285,2025-11-04
S112,C05,C05_A9,submit,318,2025-10-29
S112,C05,C05_A3,submit,565,2025-12-21
S112,C05,C05_A10,submit,572,2025-12-26
S112,C05,C05_A2,view,334,2025-10-14
S112,C05,C05_A10,submit,664,2025-12-25
S112,C05,C05_A10,view,652,2025-11-07
S112,C05,C05_A4,attempt,576,2025-09-16
S112,C05,C05_A2,submit,251,2025-09-29
S112,C05,C05_A6,submit,153,2025-12-11
S112,C05,C05_A7,attempt,182,2025-09-27
S112,C05,C05_A1,view,596,2025-11-07
S112,C05,C05_A7,view,688,2025-12-08
S112,C05,C05_A6,view,663,2025-09-25
S112,C05,C05_A9,submit,746,2025-12-18
S112,C05,C05_A4,attempt,357,2025-10-11
S112,C05,C05_A8,view,825,2025-09-28
S112,C05,C05_A9,submit,513,2025-09-08
S112,C05,C05_A10,attempt,356,2025-10-08
S112,C05,C05_A2,attempt,57,2025-12-13
S112,C05,C05_A3,attempt,735,2025-10-10
S112,C05,C05_A3,attempt,360,2025-10-17
S112,C05,C05_A7,view,217,2025-10-09
S112,C05,C05_A1,view,236,2025-10-25
S112,C05,C05_A9,submit,71,2025-12-14
S113,C03,C03_A2,view,845,2025-12-19
S113,C03,C03_A2,view,772,2025-11-23
S113,C03,C03_A5,attempt,627,2025-11-19
S113,C03,C03_A5,view,314,2025-11-27
S113,C03,C03_A4,view,42,2025-11-29
S113,C03,C03_A6,attempt,130,2025-11-01
S113,C03,C03_A1,submit,500,2025-11-06
S113,C03,C03_A9,submit,460,2025-11-04
S113,C03,C03_A8,attempt,787,2025-09-28
S113,C03,C03_A8,submit,421,2025-12-28
S113,C03,C03_A4,view,30,2025-10-07
S113,C03,C03_A9,attempt,798,2025-10-10
S113,C03,C03_A10,attempt,540,2025-11-18
S113,C03,C03_A10,attempt,173,2025-11-04
S113,C03,C03_A9,attempt,265,2025-10-31
S113,C03,C03_A8,view,495,2025-09-28
S113,C03,C03_A7,view,436,2025-12-19
S113,C03,C03_A7,submit,619,2025-12-22
S113,C03,C03_A10,attempt,235,2025-10-29
S113,C03,C03_A6,view,291,2025-10-11
S113,C03,C03_A6,attempt,613,2025-11-01
S113,C03,C03_A8,submit,153,2025-09-22
S113,C03,C03_A8,view,416,2025-12-27
S113,C03,C03_A6,submit,352,2025-12-30
S113,C03,C03_A3,view,327,2025-11-24
S113,C03,C03_A7,submit,277,2025-10-25
S113,C03,C03_A8,submit,196,2025-12-29
S113,C03,C03_A4,view,91,2025-11-15
S113,C03,C03_A6,view,825,2025-09-20
S113,C03,C03_A8,attempt,765,2025-12-14
S113,C03,C03_A10,submit,412,2025-10-02
S113,C03,C03_A9,attempt,792,2025-12-30
S113,C03,C03_A3,view,167,2025-11-17
S113,C03,C03_A10,attempt,47,2025-11-06
S113,C03,C03_A1,submit,393,2025-10-02
S113,C03,C03_A7,submit,833,2025-12-01
S113,C03,C03_A7,submit,513,2025-09-04
S113,C03,C03_A5,attempt,709,2025-10-05
S113,C03,C03_A5,view,108,2025-09-28
S113,C03,C03_A5,attempt,305,2025-11-11
S113,C03,C03_A6,submit,431,2025-12-17
S113,C03,C03_A3,attempt,600,2025-12-14
S113,C03,C03_A4,view,468,2025-12-18
S113,C03,C03_A6,view,532,2025-10-20
S113,C03,C03_A9,submit,159,2025-10-05
S113,C03,C03_A2,attempt,100,2025-09-02
S113,C03,C03_A8,attempt,767,2025-12-28
S113,C03,C03_A8,submit,675,2025-11-17
S113,C03,C03_A1,submit,279,2025-09-16
S113,C03,C03_A5,submit,53,2025-10-09
S113,C03,C03_A1,submit,337,2025-12-10
S113,C03,C03_A1,attempt,653,2025-10-08
S113,C03,C03_A2,view,365,2025-09-06
S113,C03,C03_A10,submit,735,2025-10-13
S113,C03,C03_A4,view,371,2025-11-15
S113,C03,C03_A9,attempt,649,2025-09-03
S113,C03,C03_A6,attempt,809,2025-09-09
S113,C03,C03_A2,view,368,2025-10-25
S113,C03,C03_A5,submit,832,2025-09-22
S113,C03,C03_A6,attempt,40,2025-12-25
S113,C03,C03_A7,attempt,107,2025-09-04
S113,C03,C03_A4,submit,400,2025-09-07
S113,C03,C03_A7,view,819,2025-11-17
S113,C03,C03_A9,view,527,2025-12-14
S113,C03,C03_A3,view,664,2025-11-21
S113,C03,C03_A8,attempt,280,2025-10-28
S113,C03,C03_A10,view,599,2025-12-24
S113,C03,C03_A5,view,502,2025-11-02
S113,C03,C03_A2,submit,298,2025-09-02
S113,C03,C03_A6,submit,659,2025-11-12
S113,C04,C04_A4,attempt,514,2025-11-14
S113,C04,C04_A9,attempt,402,2025-11-25
S113,C04,C04_A3,view,106,2025-12-11
S113,C04,C04_A2,submit,766,2025-09-17
S113,C04,C04_A6,attempt,785,2025-12-20
S113,C04,C04_A9,attempt,360,2025-12-06
S113,C04,C04_A2,view,461,2025-10-10
S113,C04,C04_A1,view,793,2025-10-03
S113,C04,C04_A1,submit,686,2025-11-16
S113,C04,C04_A8,submit,163,2025-11-07
S113,C04,C04_A4,submit,270,2025-10-21
S113,C04,C04_A8,attempt,31,2025-09-07
S113,C04,C04_A8,submit,496,2025-10-04
S113,C04,C04_A2,view,900,2025-12-15
S113,C04,C04_A10,submit,591,2025-10-25
S113,C04,C04_A6,submit,833,2025-09-19
S113,C04,C04_A2,submit,733,2025-12-24
S113,C04,C04_A2,submit,532,2025-12-04
S113,C04,C04_A4,attempt,531,2025-12-29
S113,C04,C04_A1,view,631,2025-11-27
S113,C04,C04_A9,submit,589,2025-10-30
S113,C04,C04_A8,view,679,2025-12-10
S113,C04,C04_A10,submit,228,2025-09-08
S113,C04,C04_A7,submit,479,2025-10-15
S113,C04,C04_A2,submit,385,2025-12-17
S113,C04,C04_A8,attempt,878,2025-11-11
S113,C04,C04_A7,attempt,876,2025-11-24
S113,C04,C04_A8,view,418,2025-10-12
S113,C04,C04_A1,submit,288,2025-09-14
S113,C04,C04_A2,submit,849,2025-09-27
S113,C06,C06_A6,view,779,2025-12-19
S113,C06,C06_A1,submit,239,2025-12-30
S113,C06,C06_A1,view,198,2025-09-04
S113,C06,C06_A4,attempt,329,2025-10-23
S113,C06,C06_A10,view,52,2025-10-25
S113,C06,C06_A10,submit,468,2025-11-03
S113,C06,C06_A1,view,660,2025-11-05
S113,C06,C06_A8,view,456,2025-12-10
S113,C06,C06_A1,view,636,2025-11-21
S113,C06,C06_A5,attempt,760,2025-09-12
S113,C06,C06_A2,submit,59,2025-09-25
S113,C06,C06_A6,submit,748,2025-11-26
S113,C06,C06_A1,submit,211,2025-11-17
S113,C06,C06_A1,attempt,236,2025-12-03
S113,C06,C06_A3,submit,733,2025-09-02
S113,C06,C06_A9,view,476,2025-10-11
S113,C06,C06_A7,submit,700,2025-12-05
S113,C06,C06_A5,view,883,2025-12-23
S113,C06,C06_A5,submit,85,2025-10-01
S113,C06,C06_A10,view,384,2025-09-15
S113,C06,C06_A6,submit,195,2025-09-23
S113,C06,C06_A8,submit,471,2025-10-12
S113,C06,C06_A5,submit,831,2025-11-08
S113,C06,C06_A2,view,746,2025-12-11
S113,C06,C06_A2,attempt,503,2025-09-24
S113,C06,C06_A2,submit,690,2025-11-23
S113,C06,C06_A9,view,383,2025-10-31
S113,C06,C06_A9,submit,231,2025-10-26
S113,C06,C06_A7,view,455,2025-11-08
S113,C06,C06_A5,view,160,2025-09-30
S113,C06,C06_A6,view,363,2025-11-29
S113,C06,C06_A9,view,182,2025-12-18
S113,C06,C06_A5,attempt,171,2025-10-26
S113,C06,C06_A3,view,71,2025-09-10
S113,C06,C06_A9,submit,120,2025-11-10
S113,C06,C06_A3,submit,139,2025-12-24
S113,C06,C06_A2,view,280,2025-12-28
S113,C06,C06_A8,view,521,2025-09-29
S113,C06,C06_A2,submit,568,2025-12-16
S113,C06,C06_A9,submit,703,2025-09-09
S113,C06,C06_A9,view,674,2025-09-20
S113,C06,C06_A6,view,119,2025-09-19
S113,C06,C06_A2,attempt,670,2025-09-27
S113,C06,C06_A2,submit,823,2025-12-07
S113,C06,C06_A4,submit,840,2025-12-15
S113,C06,C06_A9,attempt,388,2025-09-18
S113,C06,C06_A1,view,91,2025-09-11
S113,C06,C06_A3,view,483,2025-12-13
S113,C06,C06_A7,submit,309,2025-10-14
S113,C06,C06_A1,view,78,2025-12-03
S113,C06,C06_A5,attempt,750,2025-09-08
S113,C06,C06_A4,view,633,2025-12-28
S113,C06,C06_A2,submit,111,2025-09-10
S113,C06,C06_A9,submit,673,2025-12-03
S113,C06,C06_A4,attempt,149,2025-10-13
S113,C06,C06_A6,submit,58,2025-11-06
S113,C06,C06_A5,attempt,672,2025-09-17
S113,C06,C06_A4,view,740,2025-09-10
S113,C06,C06_A7,attempt,53,2025-11-26
S113,C06,C06_A10,submit,340,2025-09-15
S113,C06,C06_A2,view,876,2025-09-22
S113,C06,C06_A10,submit,381,2025-09-09
S113,C06,C06_A7,view,146,2025-09-23
S113,C06,C06_A4,submit,496,2025-12-10
S113,C06,C06_A5,attempt,91,2025-11-07
S113,C06,C06_A8,view,434,2025-10-31
S113,C06,C06_A3,view,229,2025-11-13
S113,C06,C06_A2,view,633,2025-11-03
S113,C06,C06_A10,view,601,2025-09-03
S113,C06,C06_A8,attempt,661,2025-11-16
S113,C06,C06_A1,view,321,2025-11-18
S113,C06,C06_A4,view,534,2025-12-27
S113,C06,C06_A10,view,644,2025-09-13
S113,C06,C06_A9,view,312,2025-10-19
S113,C06,C06_A7,view,340,2025-09-17
S113,C06,C06_A9,attempt,420,2025-12-01
S113,C06,C06_A10,submit,543,2025-12-12
S113,C06,C06_A4,view,836,2025-11-04
S113,C06,C06_A4,attempt,799,2025-10-24
S113,C06,C06_A3,view,73,2025-11-13
S113,C06,C06_A3,attempt,598,2025-10-01
S113,C06,C06_A7,attempt,582,2025-12-03
S113,C06,C06_A7,view,377,2025-12-30
S113,C06,C06_A5,submit,96,2025-12-15
S113,C06,C06_A4,view,508,2025-10-14
S113,C06,C06_A8,view,457,2025-12-06
S113,C06,C06_A4,view,338,2025-12-29
S113,C06,C06_A5,attempt,658,2025-11-20
S113,C06,C06_A5,submit,87,2025-10-17
S113,C06,C06_A5,view,813,2025-10-01
S113,C06,C06_A4,submit,227,2025-12-04
S113,C06,C06_A9,submit,768,2025-10-11
S113,C06,C06_A7,attempt,375,2025-09-03
S113,C06,C06_A6,submit,101,2025-12-25
S113,C06,C06_A7,attempt,593,2025-09-26
S113,C06,C06_A3,attempt,778,2025-10-25
S113,C06,C06_A5,view,692,2025-10-20
S113,C06,C06_A4,attempt,893,2025-09-06
S113,C06,C06_A1,submit,676,2025-11-26
S113,C06,C06_A5,attempt,570,2025-10-14
S113,C06,C06_A2,submit,595,2025-09-11
S113,C06,C06_A4,view,588,2025-10-19
S113,C06,C06_A5,attempt,491,2025-11-01
S113,C06,C06_A9,view,512,2025-09-04
S113,C06,C06_A6,attempt,893,2025-10-29
S113,C06,C06_A7,attempt,513,2025-10-26
S113,C06,C06_A10,attempt,164,2025-12-27
S113,C06,C06_A2,attempt,103,2025-09-09
S113,C06,C06_A4,submit,429,2025-09-15
S113,C06,C06_A9,view,321,2025-09-24
S113,C06,C06_A10,view,285,2025-09-04
S113,C06,C06_A10,attempt,241,2025-12-28
S113,C06,C06_A10,submit,781,2025-10-16
S113,C06,C06_A2,view,605,2025-10-21
S113,C06,C06_A3,submit,177,2025-12-20
S113,C06,C06_A9,submit,97,2025-10-13
S113,C06,C06_A8,submit,879,2025-10-31
S113,C06,C06_A10,submit,51,2025-09-03
