attempt_id,student_id,activity_id,score,max_score,time_spent_sec,attempt_number,submitted_at
918d64ef-52c2-47d0-9d4b-e5edbb4b4e2f,S144,C03_A5,3.231063626284671,10,646,1,2025-09-04
cff34718-4d4d-4bf2-a3d9-6caf27aee193,S144,C04_A7,7.9165918993623645,10,412,2,2025-11-16
69f14524-e8ba-4eec-bdd4-4e659f668a59,S144,C04_A9,6.081180413630047,10,450,1,2025-12-15
c0181b93-7df1-420c-9913-2d1a69dbed62,S144,C04_A7,7.355867099762306,10,830,1,2025-12-09
85af4e63-bf42-496b-873f-4d348b7b868b,S144,C04_A9,8.110443633470716,10,447,2,2025-10-15
bc4e4383-5ac6-4ff7-bd95-2c5132c97ce5,S144,C04_A9,8.083796382151643,10,531,1,2025-09-30
42d61882-7c48-4819-9427-bfa8c464f0d6,S144,C04_A7,6.39990993259001,10,761,2,2025-11-17
37f59bcd-51f8-4805-92e6-24fa10617082,S144,C04_A9,8.002074850806785,10,188,1,2025-11-08
e3833e9d-fe4b-4c5c-9b54-6fceeadd5ed5,S144,C04_A9,8.43230239224308,10,111,2,2025-12-25
7ad2638d-0197-498f-87b7-9e2aa22c0921,S144,C04_A9,6.096456514168157,10,49,2,2025-11-22
5f04a011-2db8-4032-b35d-721f8aac0bc6,S144,C04_A9,6.306798422156344,10,845,2,2025-12-13
49448797-cf4e-4cc8-9013-9bf11ccce808,S144,C04_A7,4.873447485799608,10,102,1,2025-09-19
0a88e1b3-0a6f-4265-8f28-9533ae09480e,S144,C04_A9,8.51680352898548,10,91,1,2025-10-23
91ffa64a-8ed5-4e07-bff9-d0bbaa4204e0,S144,C04_A7,6.746968557914341,10,669,2,2025-12-12
4c3ab749-69b5-41c1-9db2-b6364d079ec8,S144,C04_A9,6.838646376902128,10,135,1,2025-11-12
4c0e8fdd-8e87-4971-abb3-9a1bb0ec9f3b,S144,C04_A7,4.81947669689413,10,714,2,2025-12-30
7b6d2143-572c-47dd-bfa4-5d44e5283f78,S144,C04_A7,6.19572521610892,10,135,1,2025-12-02
728d3a69-d236-4fd7-aec2-05276a0b6688,S144,C06_A10,5.168059138946319,10,718,1,2025-09-24
ecee6327-f2d4-416e-befe-cc8fc00be8be,S144,C06_A10,4.867966073001787,10,55,2,2025-10-11
17101d07-987c-4121-b007-d06c68423799,S144,C06_A9,9.19515782161074,10,899,1,2025-12-28
5a198718-2479-41d7-93c5-39b4a24468e6,S144,C06_A5,3.5942049745401388,10,638,2,2025-09-15
82d4959b-efef-4ba7-8964-fd132603f6be,S144,C06_A10,4.469998719441209,10,454,2,2025-12-05
008d094b-290f-4b57-bf18-a5b9cbd8f898,S144,C06_A10,7.637645494810138,10,125,1,2025-10-21
835a7a6d-893b-4614-816e-08dad3c6aa9a,S144,C06_A9,4.672973510152575,10,282,1,2025-11-02
31ad3bd0-31f2-4371-93d0-15cf457446a4,S144,C06_A5,5.8695288428271315,10,897,1,2025-09-17
d1e8e73b-15c5-440e-9f0b-ef9baf921b3a,S144,C06_A5,4.100152277114901,10,53,2,2025-12-01
871ac238-fdb6-40ea-8f16-28313400d9e7,S144,C06_A5,5.414003533320354,10,893,2,2025-11-04
6dff7f48-d363-4f8f-968e-8702e8dc8a2c,S144,C06_A10,4.998791927953734,10,152,2,2025-09-20
ba3a66e3-708e-4ecf-82c3-c3e6d009a897,S144,C06_A9,3.902871500265501,10,723,2,2025-11-10
addef65a-0502-4051-8c21-f65e3f78488a,S144,C06_A5,7.861493254727327,10,696,1,2025-12-20
9510c689-3bc5-4392-8c5c-cf3a59d56db9,S144,C06_A5,7.629061759877358,10,517,2,2025-11-16
56c2e433-b2a9-45e9-887a-099e75e4a3cb,S144,C06_A5,4.55704932503706,10,490,2,2025-09-23
780b4d4c-868b-4c4c-915b-0a0d0a4f1484,S144,C06_A5,9.895052511582286,10,231,1,2025-10-11
a50a48e1-b298-4390-8c06-6871fd05d365,S144,C06_A9,5.146697991691416,10,577,2,2025-10-27
4b8782c8-e154-49e9-8387-9423b9276c25,S144,C06_A10,4.425848097360683,10,802,2,2025-10-03
bbb441cf-67ea-4771-99f6-11b21bcae65d,S144,C06_A5,5.275142265116616,10,195,1,2025-10-06
493ffd97-c3be-4d35-8078-d68f52f5951c,S144,C06_A10,9.382471369036509,10,640,1,2025-11-10
1c8990d3-4a93-496b-9c04-6a268280325c,S144,C06_A10,6.302323819400016,10,122,2,2025-11-21
9bbe0af8-cbc1-4f30-9e8c-8dbb2d44a5e9,S144,C06_A10,5.873108574881023,10,787,2,2025-09-19
27ed8223-d13f-4a02-a127-841513e00d07,S145,C05_A1,5.89444173721438,10,150,1,2025-11-27
053f3a18-98f4-4fcd-a05a-6126922a2a1c,S145,C05_A7,7.376492168285092,10,246,2,2025-11-18
ba020f54-e1d2-49de-b9cc-9768c0c6e7c7,S145,C05_A3,8.681674317377919,10,323,1,2025-10-15
cbf3e3cc-9eed-4762-bf66-981a5d4cdcd2,S145,C05_A3,5.548794510127417,10,725,1,2025-09-22
7839ab8d-a4e6-45fd-bf0f-1b1db10e531a,S145,C05_A6,8.428386574956306,10,376,2,2025-11-30
54a79be0-cf8b-4f5e-8b8d-e1761f94e05d,S145,C05_A6,5.447801374294954,10,607,1,2025-09-11
1ff1fdf8-45ed-4d74-a0da-212a38be2fce,S145,C05_A1,6.557168115495536,10,643,2,2025-11-07
c5813957-87ae-4fe4-941c-c946ebf1db7e,S145,C05_A7,4.724726376292507,10,795,1,2025-11-04
ae72cef0-8346-4dad-9afe-123b6f960814,S145,C05_A7,5.659091702489794,10,877,2,2025-12-13
3501f6ef-9c05-47b6-931a-40d8fd5767dc,S145,C05_A3,7.034828679405359,10,833,1,2025-09-17
26f39b15-0598-4415-95df-86e426b56889,S145,C05_A4,8.30074304316211,10,552,1,2025-10-29
629cc75c-5144-417c-a453-e48b8f079e41,S145,C05_A7,8.567612741106302,10,789,2,2025-09-28
dc0901ca-9cba-4a1c-86de-62a2865e500e,S145,C05_A10,8.152476485138887,10,270,2,2025-09-08
cef5868d-e6bb-4b36-8593-e8bd7a331780,S145,C05_A4,7.048290903610613,10,530,1,2025-09-16
f52e0667-99cf-4a3b-985e-2c63e55032c9,S145,C05_A3,5.732400251038598,10,671,2,2025-11-16
ebae320d-b522-4a1d-908b-cb79f9871de2,S145,C05_A10,5.823617434359337,10,661,1,2025-11-18
de12f190-9fee-4966-8b6a-1f136fe65020,S145,C05_A6,7.23285016441481,10,831,1,2025-09-24
2f1a88fa-0c5a-452c-b89e-8132b7d17cea,S145,C05_A7,6.776099908100406,10,231,1,2025-12-16
1392a4b4-28ea-4668-9d7d-b28c88be97a0,S145,C03_A3,8.47645888617971,10,474,1,2025-12-05
2152783a-db81-469a-ba35-1abf94b97cdc,S145,C03_A3,9.562275976772636,10,779,1,2025-12-03
8e2f9521-35f5-4bfb-8c7b-eb781ab65cb6,S145,C03_A2,5.582184982496161,10,46,1,2025-11-25
95561cce-14e6-49dc-81e6-b0415a640488,S145,C03_A5,7.129597869807114,10,727,2,2025-11-13
3ee4c126-ad7e-474d-a91a-e67091cdd72f,S145,C03_A10,8.704980575590577,10,225,1,2025-09-27
704c6fab-513a-48e0-8ce2-df1d630135fc,S145,C03_A10,3.5102014546940943,10,539,2,2025-09-11
ed420918-2c83-4a73-a9dc-554546bb893e,S145,C03_A5,8.376870926079375,10,413,2,2025-12-18
68c18260-c3d1-408b-8129-1aeabd45e4c8,S145,C03_A10,5.288556465683323,10,329,1,2025-10-12
f018bda8-fb0d-4ab7-85ad-1d42d75560be,S145,C03_A10,4.644158456736589,10,611,1,2025-11-13
377be6a6-8bfb-4acc-bd45-5a025b147783,S145,C06_A5,8.968226462721901,10,447,2,2025-11-22
995df698-5fcf-4b5f-8e92-3a5010fc7185,S145,C06_A5,7.538481900313841,10,201,1,2025-12-28
53ce048d-f1c5-4222-8712-27efe5495308,S145,C06_A9,6.937842409503604,10,607,1,2025-11-03
5aeb56d8-2816-4c23-b4c0-e4863fdc97d6,S145,C06_A10,6.50737065814568,10,103,2,2025-09-18
a750780e-10c8-4f37-b48a-d94c53acef07,S145,C06_A10,5.909440773692434,10,888,2,2025-12-22
df15f5a3-d621-4745-86a6-4cb1d1c986ab,S145,C06_A10,6.63860786070114,10,78,1,2025-09-30
0a40d55b-49a7-41c1-9e1f-e47204c6416c,S145,C06_A9,9.411104755002572,10,255,1,2025-09-12
e06b4b26-e13f-4595-87e5-cc62e26a901c,S145,C06_A9,6.3739598647118445,10,421,2,2025-11-28
b4ea0e00-ac45-42ce-a639-72dcadb26401,S145,C06_A10,6.1786326242361485,10,237,1,2025-11-03
e68b456f-96c8-49db-af6f-4ff9534d1088,S145,C06_A10,7.753981639058777,10,175,1,2025-11-22
b159c668-1bfa-4b65-a4a6-aaccbe295fd1,S145,C06_A10,9.025871643057611,10,739,1,2025-11-03
aefc5ef3-613c-4b26-8e46-22c44e8d8fcf,S145,C06_A5,4.802212442092592,10,449,2,2025-11-11
85d2908c-4fe6-4fca-a05d-c34929c5430d,S145,C04_A9,8.130499073095166,10,605,2,2025-09-26
e0874e81-3492-47df-8446-5ceacad33dc8,S145,C04_A7,9.978865850303784,10,707,2,2025-10-11
61ac7c5d-7f84-486e-bc84-1069e73b66ee,S145,C04_A7,4.3565552288481175,10,437,1,2025-09-14
744b4f33-c0ec-4610-a690-a7e1f4ed712c,S145,C04_A7,3.648986332345228,10,884,1,2025-11-30
f6857cfa-0076-4aa5-86e6-7cc80e7c767d,S145,C04_A7,4.047390335338619,10,807,1,2025-12-10
32748dd4-db2d-4839-82c7-a99be4d69b7c,S145,C04_A9,6.769589436033824,10,694,1,2025-10-16
fd60017d-ca24-43be-bbaa-4b3e9e0c287e,S145,C04_A7,7.553590595525258,10,510,1,2025-09-21
60eb1589-df20-402a-aa1c-46791a73016a,S145,C04_A9,6.92073675034985,10,380,1,2025-12-20
e1a12e1d-974a-4f6d-b85e-367bc4069de8,S145,C04_A9,3.621877355366754,10,262,1,2025-09-27
68c3fbe6-3edd-4731-9981-aa497335199c,S145,C04_A7,8.935445081305815,10,544,1,2025-11-18
0303ea82-af59-4847-a3e5-66a330af59af,S145,C04_A9,7.244235647051456,10,455,2,2025-10-15
28ed38dc-1bf8-4ca4-8fbe-6eb64cb34dca,S145,C04_A7,3.720829589997237,10,329,1,2025-10-19
ae1fea71-f602-4ed3-8970-2e158e78ce5b,S145,C04_A7,8.734096280975084,10,372,2,2025-09-14
65534292-19f4-47f9-b21b-d4b21f6d3343,S145,C04_A7,3.479594073892202,10,571,1,2025-12-13
10405d55-c892-4de2-b7f0-6b7b1dc2f9c0,S145,C04_A7,9.0870391433449,10,393,1,2025-09-19
4e84c018-6bea-4136-b4bd-15529f5d2320,S145,C04_A9,9.84763543231545,10,542,2,2025-09-11
fe2690f4-21e3-4ff8-a4e9-0c3998f93701,S145,C04_A7,3.6178219691150804,10,561,2,2025-11-08
82abc3b4-73f5-428d-8ca6-3b72dee79378,S145,C04_A7,9.839362384063971,10,830,1,2025-11-24
a747f30a-2180-4351-94e8-98ab6a36b240,S145,C04_A9,6.501028358288723,10,605,2,2025-12-15
d0da9e49-13cb-4918-92eb-bea60b42ae8f,S145,C04_A9,5.583549457946058,10,724,2,2025-10-22
935a6c92-c739-46f7-a84d-e8465f0c565c,S145,C04_A9,8.193497174224483,10,757,2,2025-10-10
265e0bfa-ec2b-44fc-bc7b-7aa3c1a1f427,S145,C04_A9,9.669431978968461,10,497,1,2025-10-25
ad8dcde4-5dfc-45d4-a5ca-9ca55ff6c51f,S145,C04_A9,8.41426294758448,10,192,2,2025-11-30
2fe6a7db-411d-4459-9038-579343bd80af,S145,C04_A7,9.801417153471945,10,849,2,2025-12-04
26a1fd5c-c7e0-4fd0-9cfa-6c32b92181e2,S145,C04_A7,7.3729028277774695,10,459,1,2025-10-12
12f07c70-dbf4-4dd6-8981-f5ed9a358d2c,S145,C04_A7,4.100753052052427,10,386,1,2025-12-30
a6ecc47f-0ecf-4566-8c20-2ab4e4d3eaf8,S145,C04_A7,3.3308460784198606,10,185,1,2025-11-30
6fd721ef-c3ea-4e89-80fc-7dffbd29917b,S146,C04_A9,8.872860510788005,10,875,2,2025-10-10
81359ce6-c21c-4fb1-817e-7fde8c298a0e,S146,C04_A9,4.717815244612604,10,583,2,2025-12-09
cb3f00e7-e914-4626-aea8-61e5cab930ad,S146,C04_A7,7.458622571142846,10,172,1,2025-10-16
e291ac6d-c573-4bac-92a8-448d4628e68f,S146,C04_A7,3.216729305293969,10,519,1,2025-09-02
66512707-9939-4585-ba19-8f2352b8744f,S146,C04_A7,8.30473056555087,10,301,2,2025-11-29
c28e6248-2f20-4cad-8ea4-d54aed5d19b4,S146,C04_A7,3.5219773999642294,10,505,2,2025-10-05
1133890f-b3c6-4ef6-8d8b-3f70572fc3cd,S146,C04_A7,6.413303116845214,10,890,2,2025-10-09
7ba9de59-b296-434e-9e27-b8ab46e8422f,S146,C04_A7,8.757304940243934,10,295,2,2025-09-25
fc0ed4e9-04ab-44ed-bf9b-5aade4ba7d68,S146,C04_A9,4.5904054676617765,10,825,1,2025-09-23
403fe170-b800-4e4d-8700-c70ac94253e4,S146,C04_A7,8.223755760862288,10,291,1,2025-11-21
3bc4064b-1f24-401d-ab87-0861ee3520fc,S146,C04_A7,4.557424235085452,10,697,2,2025-09-04
efc5049d-cda4-43a9-92b9-42125698cb99,S146,C04_A7,9.426211682727718,10,840,2,2025-09-30
73f26b8f-89c5-4789-9394-13545cd3cd86,S146,C04_A9,6.008307412236277,10,443,1,2025-10-02
ddf027a5-823d-482e-a4c5-4e96599538f9,S146,C03_A2,5.694585189767746,10,375,2,2025-11-16
3b66995e-46e1-4a2f-827c-075931846f70,S146,C03_A5,3.231278728964366,10,825,1,2025-12-18
9c61a31b-0542-45e0-9f5c-505015886b7b,S146,C03_A3,7.234464205513501,10,513,1,2025-11-04
f888a81c-d4f6-4aa3-ba11-1753cba2e2f2,S146,C03_A5,4.965399716895442,10,472,2,2025-12-06
124de5d3-37f8-42a1-8f12-702c4dbabb3f,S146,C03_A10,5.727238793318593,10,273,1,2025-09-28
5fd555e6-de2a-4c45-961b-d47c5243b296,S146,C03_A10,4.232219677139922,10,749,2,2025-12-13
1cfd2af2-cf49-4c3e-9886-2bf4b4571450,S146,C03_A2,3.1456565793738767,10,434,2,2025-11-11
cb0e161d-17cd-4094-8b34-4ac7564041f2,S146,C03_A10,8.744684703560118,10,381,1,2025-12-16
913e1568-0931-43ce-a45d-3d80a295be9f,S146,C03_A3,9.577538703567297,10,78,1,2025-10-20
b2eafc9d-78a9-447a-b4a8-60f64c9ca58e,S146,C03_A10,6.772632848984833,10,697,2,2025-11-11
177bc98b-6584-498a-a35c-845330ba6582,S146,C03_A10,8.509596760652855,10,431,1,2025-12-03
45fa297e-358a-4c89-bbaf-eeda96641af7,S146,C03_A10,5.692574435400708,10,818,2,2025-12-21
3eebbae6-2cff-49a6-90e0-b0fec56f4ab5,S146,C03_A10,9.62423941699803,10,741,2,2025-10-07
1d4b38d3-3982-426f-959e-caf7148609b2,S146,C03_A3,9.601556436253066,10,458,1,2025-09-08
36bab66f-377c-40d9-98af-d2d71acb2280,S146,C03_A2,4.7052376769820965,10,227,1,2025-09-21
962f15ee-f219-4151-94e9-166085d3fa18,S146,C03_A5,6.895732474107593,10,140,2,2025-11-20
d1048546-b762-4223-9366-078a7631c4c8,S146,C03_A10,6.595370593284317,10,794,1,2025-12-22
7341626b-9287-44a3-b937-a81b808edc03,S146,C03_A3,5.335699940913024,10,466,2,2025-12-22
82adf24a-13cb-468b-8cdf-63103a9d0ef3,S146,C03_A3,7.9834625692178545,10,573,2,2025-12-12
a072eca5-69e3-4be6-b5fe-71e6c29a5594,S146,C03_A2,8.104170644303755,10,665,1,2025-10-17
6731ce65-a7c1-46ed-845a-494e3a806b10,S146,C03_A2,4.502319623348722,10,265,1,2025-11-13
6c92413e-7e0e-468a-90d6-801e9002e411,S146,C03_A3,6.341236886309703,10,549,2,2025-09-27
73fcdc81-9d61-4fad-966e-2cd13f5a0df0,S146,C03_A2,3.9404167909875936,10,144,1,2025-11-06
30c4a70e-5df5-4f98-9334-af1b20f1bce0,S146,C03_A2,6.517409715989134,10,629,2,2025-10-26
7960f376-200d-486b-8a5c-578a8d9806e3,S146,C03_A2,3.66366518535005,10,289,1,2025-11-25
39d716ba-df68-4677-ad38-6fd38d990b7e,S146,C03_A10,9.971073130599349,10,658,2,2025-12-24
782c4cb9-c889-45bb-9b85-404aa7a96756,S146,C03_A10,9.109231107782229,10,726,1,2025-09-25
3ac0862a-4cfa-4175-813c-5a5ef98319cd,S146,C03_A10,3.0462974163264613,10,657,1,2025-12-15
9467fc59-d353-4643-98f4-c080a206af86,S146,C03_A3,6.4407715783299535,10,259,1,2025-09-22
21f0c53f-fdb4-4cb6-93c5-2f39e252cd01,S146,C03_A3,7.378214336480887,10,538,2,2025-11-28
6356a6b7-321b-4980-857b-63c7c762b4d6,S146,C03_A5,8.94807878725593,10,123,1,2025-12-27
1657fe63-f687-4396-92d3-99295130ef90,S146,C03_A3,4.611904574190195,10,176,2,2025-10-11
0e1c6312-8ad7-4f78-98d4-45fb49276b95,S146,C03_A10,8.08022451775485,10,514,2,2025-10-26
75d0230e-33af-44ef-88f5-2bcd3ff9c1dc,S146,C03_A10,5.5790212235013605,10,696,2,2025-11-02
41c1c188-aee5-4000-a2b1-cf6ad4880e42,S146,C03_A3,8.856370191485887,10,365,1,2025-09-11
e8a05ed6-cde2-4dc1-8c8e-295461ac50ba,S146,C03_A2,4.682407235828504,10,395,2,2025-11-13
d75872bb-ea6c-4af2-b81b-43372922063e,S146,C03_A10,3.7226963481007154,10,287,2,2025-10-15
b52e9173-5e68-41fb-9965-409a98a720d0,S146,C03_A10,5.699666566402026,10,386,2,2025-10-04
a50846d5-122e-42e9-994d-755cf194680e,S146,C03_A5,8.501789750428319,10,249,2,2025-09-24
5a036549-dad5-4340-b770-5367b52a0ef1,S146,C03_A5,5.817974284549191,10,311,2,2025-11-29
d9e6f210-f700-4a4e-853f-a2f9b151c608,S146,C03_A2,6.674659820124816,10,43,2,2025-09-15
8f356f06-451d-4070-982e-e29b4c2b4d60,S146,C03_A5,3.144580093270812,10,692,2,2025-10-21
fbf260db-9122-4e49-a73e-4830157f9526,S146,C05_A6,9.102476995347832,10,764,1,2025-10-16
d9dd6c28-5ef2-4d79-9b6f-552ddde7ca5f,S146,C05_A4,5.698109981656058,10,510,1,2025-09-11
597d2196-60f4-4eb5-8cbe-f6196cfa76a7,S146,C05_A7,9.776766943680833,10,178,1,2025-11-17
00107dff-737c-4225-8401-a982d5d55a15,S146,C05_A10,5.723087714623288,10,172,2,2025-09-09
11d95e6f-0df4-4a62-bde0-937c90d3f37f,S146,C05_A7,8.657463401587536,10,616,1,2025-10-04
36fd00a8-cfe1-40a4-ac72-0599d9272d04,S146,C05_A6,7.984879619078368,10,378,1,2025-11-28
b6cac145-c250-44a6-8f4d-9dffe602ea08,S146,C05_A1,7.791306108112839,10,474,1,2025-11-14
d595e6ec-cd7d-4ad7-9dde-be1603b581fd,S146,C05_A7,9.433219131540955,10,510,2,2025-09-24
8647793c-12cc-4971-ac3c-c4f7f51b6e68,S146,C05_A7,9.86978225090966,10,119,2,2025-10-05
492405c2-24e3-45d1-bb25-de329e67f310,S146,C05_A6,6.643961713048888,10,305,2,2025-10-11
168ba8df-a67d-44df-915a-5547faa67fcf,S146,C05_A1,8.740741941226666,10,291,2,2025-09-14
5eed0353-fdef-45eb-affd-c2da2e1c20f6,S146,C05_A10,7.324335679975695,10,599,1,2025-11-19
01d8b585-d3db-42c9-a3cf-03ac9e642d0f,S146,C05_A6,5.228126456411187,10,386,1,2025-12-29
385115f8-3e64-4659-b7e6-c15dce3757ba,S146,C05_A6,7.38541721174998,10,720,1,2025-10-01
051e795f-0612-4ff9-97e9-722f15c8da12,S146,C05_A1,4.566249927204595,10,180,2,2025-09-27
69eb6490-f38d-45d2-98e1-4dcfcf65ab08,S146,C05_A1,8.15021374181163,10,656,2,2025-09-21
86e128f7-dfa0-4869-8ac7-fd022d1a2e2b,S146,C05_A1,3.449981619128722,10,448,2,2025-10-15
e23d9422-9bfd-44a2-928f-98749a945607,S146,C05_A4,8.898315836733335,10,288,2,2025-10-27
43341a20-6f53-4417-b9cc-846709ea6b52,S146,C05_A1,8.476768684235173,10,870,2,2025-12-22
305a08e5-0716-4118-aa91-7356ef075429,S146,C05_A3,3.046111715401485,10,843,1,2025-12-20
88fce3dc-bf67-4ad7-8cdf-2b77ecaf9e8c,S146,C05_A3,7.128848020271852,10,523,2,2025-12-01
001127d5-5c29-4327-bbfe-146c61a5fdd0,S146,C05_A6,7.5940363006759934,10,570,1,2025-11-01
cc87d9d6-d1d9-499e-a942-b47dfc081ff2,S146,C05_A4,5.098125055205976,10,691,2,2025-09-21
cd009baa-680c-44ff-a3e8-345ad09271a3,S146,C05_A4,5.752314344974053,10,352,1,2025-12-27
3984c42e-7374-418c-a2c8-7fdd8ba30656,S146,C05_A6,3.0946844554432125,10,316,2,2025-09-27
b7320b0d-58a0-48e2-b32e-dda1513927e1,S146,C05_A1,9.401452115385945,10,281,2,2025-12-06
8f54feab-ee6b-433c-b095-06f6ac3d5921,S146,C05_A10,8.10282183323562,10,574,2,2025-09-10
067ca3c7-d5cd-4d67-86c1-77486bf816b1,S146,C05_A4,3.4444419830557904,10,548,2,2025-09-02
84e52f50-589f-4181-9604-76f9bb7287e8,S146,C05_A1,3.0920754778947956,10,817,1,2025-10-04
83d943ac-c8c7-41e1-a1d8-f22294a57d24,S146,C05_A6,9.480124890980445,10,732,1,2025-11-27
589a63bc-49cb-470a-a28e-d8aaf86522eb,S146,C05_A3,4.523009612170069,10,422,1,2025-11-21
f0639de1-4c13-485b-8675-79e3a1e39c45,S146,C05_A3,3.3723415565867216,10,593,1,2025-11-10
de77d6fe-7258-41c1-8286-92ce55881975,S146,C05_A6,6.268174806871571,10,225,2,2025-10-12
a7b1e2cb-70ed-4962-a0e6-ab2ef0963351,S146,C05_A6,8.851964771165125,10,633,1,2025-09-20
1f173b4a-e17a-4f2c-97a6-77de4d01eb9c,S146,C05_A7,4.4755616493804515,10,259,1,2025-11-04
cce8d1e0-674e-4adf-8ee5-12c283f946c1,S146,C05_A7,7.880499100851434,10,710,1,2025-11-22
e4f42d60-4cd2-4145-b2e5-d001896dd6e8,S146,C05_A7,8.021546127324601,10,302,2,2025-09-28
784d8f4f-62d7-4868-8e50-5334ad61f716,S146,C05_A1,4.370186868866853,10,873,1,2025-10-22
a69147cd-8d1e-49a9-ac38-a28ef3d86148,S146,C05_A4,9.778757181739309,10,253,2,2025-11-01
14c0e7bd-fd34-4862-966a-7fd97db900d5,S146,C05_A7,9.67243176650585,10,554,2,2025-11-10
4e5e159b-f491-4786-b402-9ff32fe3d3ef,S146,C05_A4,8.83325796778623,10,187,2,2025-10-09
303bbbe2-78e7-4089-91a3-897f776f0afe,S146,C05_A4,6.428705934639959,10,655,1,2025-12-05
ae61f927-995f-4716-92ce-783f371839b7,S146,C05_A1,3.2130482728434426,10,672,1,2025-12-11
4b434b41-5e78-4021-b94f-ff7a5c32eaf3,S146,C05_A10,9.550195482707501,10,203,1,2025-12-21
ab215654-6db4-4770-becb-21f24f950fa2,S146,C05_A6,4.963255210656952,10,626,2,2025-10-13
e8217f14-8b38-48f1-a214-2eb39cc725e8,S146,C05_A6,5.827359682764591,10,278,2,2025-10-04
ca2be293-f0d0-41b6-ba04-d360f22d0219,S146,C02_A1,9.906687464054308,10,661,1,2025-12-17
5cf4c9d0-0bbf-4c57-97d3-ff69583e290b,S146,C02_A5,3.0364333465013797,10,664,1,2025-10-05
44076aef-d311-496f-add1-fb7538355a18,S146,C02_A1,8.206988497453294,10,866,2,2025-10-22
e487a0f1-ae42-4bb7-adb8-d6f39e19c07a,S146,C02_A5,8.480218680703649,10,139,1,2025-09-19
216f7581-058c-486e-8f71-5ec6b02da511,S146,C02_A5,9.939272690009261,10,170,2,2025-11-17
1c8d399c-aeec-4adc-aa3c-60e8110427d4,S146,C02_A5,3.731528631007686,10,663,2,2025-09-03
490a5d2e-0506-41e7-bf36-eb7843954cec,S146,C02_A7,4.241147268009083,10,141,2,2025-10-07
d210c746-ea65-4126-8b85-662a2c203b67,S147,C02_A1,5.538217354758752,10,440,1,2025-11-04
e9c4d9e0-f1e4-4b4e-b471-ac544726d1eb,S147,C02_A5,4.952538336345562,10,813,1,2025-11-29
f4054e23-febe-4d5a-be9b-f2eb8ef14db9,S147,C02_A1,5.1480377087155675,10,130,2,2025-10-30
4133f9d2-2878-4ed8-9bf5-20f85eee6a7e,S147,C02_A7,5.996155101674207,10,614,1,2025-10-20
faf7cd4c-33df-405f-995b-66debcdbf81b,S147,C02_A1,6.435966315684844,10,245,2,2025-11-20
583993df-9dd7-48f6-b4a4-503ba222c965,S147,C02_A1,3.4303622947170025,10,587,1,2025-09-27
b861e0f4-02c3-4b14-a4de-a69f9206aaae,S147,C02_A1,9.020592621815938,10,375,1,2025-09-21
973920f0-695e-4f84-95d9-2e73dbaf0b39,S147,C02_A1,3.989488134220868,10,252,2,2025-12-05
c5f44b13-6213-4e83-a56f-c77ede2c15db,S147,C02_A7,5.446980926201606,10,224,1,2025-09-07
52109151-4bfe-4654-91da-bfb3d794f509,S147,C02_A7,7.044624157942011,10,306,1,2025-12-09
714f3cee-9ca2-4731-80ab-d60773bbc338,S147,C02_A7,5.181478507151221,10,762,2,2025-09-03
c250d2a3-9a28-45f5-8546-0e792b104d39,S147,C02_A5,9.48098652430023,10,624,2,2025-09-16
94b2f553-5d7d-420a-993e-011e75840e8b,S147,C02_A7,4.303577406060285,10,87,2,2025-10-27
6fd942f5-e3e8-431c-b53b-f02c94998e6a,S147,C02_A5,4.0965190915560274,10,649,2,2025-10-27
62f226a3-6278-4d50-9e44-e2f7d700e314,S147,C02_A1,7.386144870260527,10,752,2,2025-10-05
9a1d8c9b-9a02-4c04-812b-e647256f54c4,S147,C02_A7,6.138673143138246,10,33,2,2025-11-01
266d335a-a6ef-4d9f-92ba-e0fc1763ac8a,S147,C02_A1,5.497235236400474,10,810,2,2025-10-17
20326181-237f-4b67-8909-e2ad613bf88a,S147,C02_A7,7.5118316107931955,10,373,1,2025-10-13
fdaafe1f-cc7f-4168-b1c3-f13091111449,S147,C02_A7,5.1050346930469255,10,366,1,2025-12-01
7fe038ea-bb30-48b9-8ca6-e01575335e09,S147,C02_A7,8.412434064852906,10,495,1,2025-12-19
676990c6-cf11-4464-ad89-285e9c79b547,S147,C02_A1,5.175858146462884,10,200,2,2025-11-04
1004b797-4340-4881-865f-ac5aa7d6150d,S147,C02_A1,5.1035705618463885,10,758,2,2025-12-08
d1976954-c048-4ce6-9f43-04e7c819fa2f,S147,C02_A5,8.823603631873816,10,823,1,2025-11-26
6c01e825-5bd9-4d9e-9885-d4fb6146fb4e,S147,C02_A7,3.6199043911471227,10,357,2,2025-11-12
15fba2b6-7051-4ca7-8f49-ad0916a46b8b,S147,C02_A5,6.675690586549093,10,433,1,2025-10-21
5ad35720-3f80-4915-bb03-a6f8249c9405,S147,C02_A7,8.208726103031275,10,545,2,2025-12-01
9a2cecfb-6d8d-4170-b421-53197dc33548,S147,C02_A7,3.9152058016490168,10,86,2,2025-11-11
ea6fe05e-103c-4ffe-8cc4-0ddfc60f8780,S147,C02_A7,9.287780039879628,10,635,1,2025-09-11
9a278e5b-2a1f-4ad1-8213-7bed52a9503a,S147,C02_A5,4.911283165977329,10,635,2,2025-09-25
442c4084-7760-482a-89d2-54211a8adafe,S147,C02_A1,6.808486401578308,10,198,2,2025-11-19
